epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,59.047,2.26636,2.2919,1.35725,0.73427,0.33946,0.40309,0.16929,2.16411,1.52204,1.10398,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884
2,117.887,2.1607,1.47873,1.13873,0.27346,0.40637,0.23227,0.08687,2.24612,14.0699,1.16377,0.0199564,0.00665215,0.0199564,0.00665215,0.0199564,0.00665215,0.0199564,0.00665215
3,177.72,2.3553,1.68466,1.22861,0.10746,0.16963,0.04536,0.01312,3.12301,16.9503,1.63132,0.0299561,0.00998535,0.0299561,0.00998535,0.0299561,0.00998535,0.0299561,0.00998535
4,235.931,2.39484,1.68896,1.27398,0.41474,0.33054,0.27179,0.09983,2.42358,2.27148,1.27612,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966
5,293.559,2.26746,1.5073,1.24143,0.46895,0.45334,0.41081,0.16293,2.14524,1.66593,1.17105,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939
6,351.234,2.16298,1.38901,1.20115,0.6089,0.49102,0.50467,0.18872,2.15913,1.43876,1.17131,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905
7,408.61,2.1084,1.32382,1.17512,0.63639,0.54132,0.55474,0.23818,2.03644,1.39779,1.12486,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863
8,465.784,2.06502,1.27232,1.15877,0.66351,0.55191,0.56803,0.25277,1.98575,1.3075,1.10363,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813
9,523.617,2.03205,1.23364,1.1337,0.60129,0.50965,0.51054,0.2039,2.06846,1.40027,1.14144,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756
10,580.94,1.99772,1.18849,1.1281,0.68729,0.57397,0.62567,0.27844,1.96651,1.19946,1.08707,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691
11,639.054,1.96421,1.15708,1.11308,0.66512,0.59007,0.61162,0.27806,1.93339,1.38169,1.07503,0.0299886,0.00999618,0.0299886,0.00999618,0.0299886,0.00999618,0.0299886,0.00999618
12,696.155,1.94629,1.13238,1.09908,0.70914,0.609,0.6556,0.30661,1.91539,1.1593,1.06786,0.0299861,0.00999538,0.0299861,0.00999538,0.0299861,0.00999538,0.0299861,0.00999538
13,753.583,1.92382,1.11631,1.09072,0.66927,0.58677,0.61022,0.27027,1.91771,1.15764,1.07546,0.0299835,0.0099945,0.0299835,0.0099945,0.0299835,0.0099945,0.0299835,0.0099945
14,811.57,1.90972,1.0951,1.08639,0.72494,0.64608,0.68355,0.31141,1.88864,1.06006,1.05405,0.0299807,0.00999355,0.0299807,0.00999355,0.0299807,0.00999355,0.0299807,0.00999355
15,869.468,1.88274,1.07322,1.07317,0.72159,0.66659,0.69334,0.32485,1.83698,1.02623,1.03055,0.0299776,0.00999252,0.0299776,0.00999252,0.0299776,0.00999252,0.0299776,0.00999252
16,927.387,1.86745,1.05917,1.06977,0.73737,0.68376,0.71376,0.3408,1.80813,1.00411,1.03015,0.0299742,0.00999141,0.0299742,0.00999141,0.0299742,0.00999141,0.0299742,0.00999141
17,985.688,1.85115,1.04091,1.06354,0.7442,0.67676,0.71392,0.34143,1.7978,1.00875,1.02336,0.0299707,0.00999023,0.0299707,0.00999023,0.0299707,0.00999023,0.0299707,0.00999023
18,1043.17,1.83539,1.03065,1.0566,0.74953,0.6811,0.72143,0.34682,1.78732,0.96412,1.02341,0.0299669,0.00998897,0.0299669,0.00998897,0.0299669,0.00998897,0.0299669,0.00998897
19,1100.79,1.81895,1.00908,1.05782,0.76207,0.68427,0.73287,0.34977,1.79986,0.99071,1.0297,0.0299629,0.00998764,0.0299629,0.00998764,0.0299629,0.00998764,0.0299629,0.00998764
20,1158.56,1.81995,1.00854,1.04901,0.76219,0.68416,0.72514,0.35494,1.75781,0.95249,1.01149,0.0299587,0.00998623,0.0299587,0.00998623,0.0299587,0.00998623,0.0299587,0.00998623
21,1216.73,1.80534,0.98445,1.0462,0.75039,0.7119,0.74118,0.37025,1.73973,0.97067,1.00336,0.0299542,0.00998474,0.0299542,0.00998474,0.0299542,0.00998474,0.0299542,0.00998474
22,1274.28,1.79077,0.97572,1.03633,0.7656,0.706,0.74705,0.37117,1.74226,0.9179,1.004,0.0299495,0.00998318,0.0299495,0.00998318,0.0299495,0.00998318,0.0299495,0.00998318
23,1332.25,1.7803,0.97201,1.03707,0.78222,0.729,0.77366,0.39096,1.70851,0.89706,0.99833,0.0299446,0.00998154,0.0299446,0.00998154,0.0299446,0.00998154,0.0299446,0.00998154
24,1389.77,1.76885,0.95438,1.03429,0.78666,0.74767,0.77596,0.40041,1.68187,0.88132,0.9928,0.0299395,0.00997982,0.0299395,0.00997982,0.0299395,0.00997982,0.0299395,0.00997982
25,1448.3,1.75819,0.94386,1.02619,0.79576,0.75764,0.79007,0.41097,1.66459,0.86714,0.98344,0.0299341,0.00997803,0.0299341,0.00997803,0.0299341,0.00997803,0.0299341,0.00997803
26,1506.07,1.75616,0.94546,1.02169,0.78476,0.75287,0.78969,0.40415,1.68887,0.86624,0.98625,0.0299285,0.00997616,0.0299285,0.00997616,0.0299285,0.00997616,0.0299285,0.00997616
27,1563.39,1.73275,0.92436,1.01657,0.79303,0.73812,0.78005,0.40769,1.6549,0.84624,0.98094,0.0299227,0.00997422,0.0299227,0.00997422,0.0299227,0.00997422,0.0299227,0.00997422
28,1621.82,1.72265,0.91369,1.00975,0.79822,0.76669,0.78795,0.40971,1.64197,0.84378,0.97078,0.0299166,0.0099722,0.0299166,0.0099722,0.0299166,0.0099722,0.0299166,0.0099722
29,1679.42,1.71803,0.90639,1.00432,0.80083,0.76455,0.79644,0.42148,1.6266,0.84048,0.96843,0.0299103,0.00997011,0.0299103,0.00997011,0.0299103,0.00997011,0.0299103,0.00997011
30,1737.5,1.70923,0.90077,1.00528,0.81972,0.78272,0.80562,0.4253,1.64222,0.82481,0.96757,0.0299038,0.00996794,0.0299038,0.00996794,0.0299038,0.00996794,0.0299038,0.00996794
