epoch,stage,lr_pg0,lr_pg1,lr_pg2,train_box_loss,train_cls_loss,train_dfl_loss,kd_loss,reach_match_loss,reach_rank_loss,bn_running_var_max,bn_running_var_mean,bn_running_var_p95,bn_running_mean_abs_max,bn_num_layers,bn_stats_mode,bn_stats_frozen_this_epoch,nan_or_inf_detected,grad_norm_total,grad_norm_backbone,grad_norm_neck,grad_norm_head,effective_alpha_kd,kd_multiplier,ladd_kd_decay_mode,ladd_kd_decay_start_epoch,ladd_kd_decay_end_epoch,ladd_kd_final_mult,ladd_kd_stop_after_epoch,ladd_b_det_only,ladd_a2_det_only,effective_alpha_s_rec,effective_alpha_sep,effective_lambda_residual_aux,effective_lambda_reach,effective_lambda_match_inner,effective_lambda_rank_inner
18,b,0.0029473677664098303,0.00098245592213661,0.0029473677664098303,1.06057,0.52147,0.83577,0.24324,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.0,0.0,0.0,1.0,1.0,1.0
19,b,0.002941036123230261,0.0009803453744100868,0.002941036123230261,1.05885,0.52178,0.83726,0.2117,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.0,0.0,0.0,1.0,1.0,1.0
20,b,0.0029343526269755204,0.0009781175423251734,0.0029343526269755204,1.05866,0.52227,0.83816,0.25307,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.0,0.0,0.0,1.0,1.0,1.0
21,b,0.002927318926698303,0.000975772975566101,0.002927318926698303,1.06423,0.52585,0.8393,0.27966,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.0,0.0,0.0,1.0,1.0,1.0
22,b,0.0029199367578589047,0.000973312252619635,0.0029199367578589047,1.06352,0.52527,0.83764,0.21594,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.0,0.0,0.0,1.0,1.0,1.0
23,b,0.0029122079418970248,0.0009707359806323416,0.0029122079418970248,1.05144,0.51994,0.83733,0.20468,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.0,0.0,0.0,1.0,1.0,1.0
24,b,0.002904134385782353,0.0009680447952607844,0.002904134385782353,1.0592,0.52332,0.83788,0.24623,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.0,0.0,0.0,1.0,1.0,1.0
25,b,0.0028957180815440534,0.0009652393605146845,0.0028957180815440534,1.05769,0.52127,0.83702,0.21727,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.0,0.0,0.0,1.0,1.0,1.0
26,b,0.0028869611057792607,0.000962320368593087,0.0028869611057792607,1.052,0.51954,0.8365,0.18866,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.0,0.0,0.0,1.0,1.0,1.0
27,b,0.002877865619140712,0.0009592885397135707,0.002877865619140712,1.0601,0.52353,0.83784,0.2178,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.0,0.0,0.0,1.0,1.0,1.0
28,b,0.0028684338658036363,0.0009561446219345454,0.0028684338658036363,1.05964,0.52088,0.8362,0.18088,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.0,0.0,0.0,1.0,1.0,1.0
29,b,0.0028586681729120393,0.0009528893909706797,0.0028586681729120393,1.05153,0.51865,0.83393,0.18919,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.0,0.0,0.0,1.0,1.0,1.0
30,b,0.002848570950004514,0.0009495236500015047,0.002848570950004514,1.05164,0.51833,0.83617,0.19962,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.0,0.0,0.0,1.0,1.0,1.0
31,b,0.002838144688419726,0.0009460482294732421,0.002838144688419726,1.05306,0.51841,0.83832,0.23306,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.0,0.0,0.0,1.0,1.0,1.0
32,b,0.00282739196068171,0.0009424639868939033,0.00282739196068171,1.04935,0.51828,0.8356,0.18799,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.0,0.0,0.0,1.0,1.0,1.0
