epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,train/t_rec_loss,train/reach_match_loss,train/reach_rank_loss,train/task_loss,train/kd_loss,train/s_rec_loss,train/d_pos_mean,train/d_neg_mean,train/rank_gap_mean,train/mask_mean,train/mask_std,train/mask_fg_mean,train/mask_bg_mean,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,val/t_rec_loss,val/reach_match_loss,val/reach_rank_loss,val/task_loss,val/kd_loss,val/s_rec_loss,val/d_pos_mean,val/d_neg_mean,val/rank_gap_mean,val/mask_mean,val/mask_std,val/mask_fg_mean,val/mask_bg_mean,phase_stop_fitness,lr/pg0,lr/pg1,lr/pg2
1,9.51202,2.8624,4.23791,1.39334,0,0.02297,0.01402,0.15514,85.8332,0.12842,0.00154,0.01402,3.97984,3.96582,0.47681,0.04248,0.5086,0.47573,0.00019,0.00245,0.0001,2e-05,2.72594,3.93917,1.06783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e-05,0.0031,0.0031,0.0721
2,18.7475,2.48355,2.14081,1.11856,0,0.02311,0.01923,0.15598,2.21087,0.20397,0.00306,0.01923,3.97423,3.955,0.47596,0.04252,0.49973,0.47453,0.00993,0.24031,0.0878,0.02961,2.45755,2.90561,1.08816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02961,0.00629962,0.00629962,0.0432996
3,31.6111,2.47642,1.75161,1.10009,0,0.02307,0.0202,0.15625,1.94757,0.22264,0.00455,0.0202,3.96872,3.94852,0.47547,0.04237,0.50133,0.47405,0.18093,0.11426,0.09165,0.03348,2.67217,2.02953,1.14246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03348,0.00949768,0.00949768,0.0144977
4,49.8361,2.42228,1.67127,1.077,0,0.02307,0.00673,0.15399,1.55696,0.19363,0.00593,0.00673,3.98163,3.97491,0.47749,0.04255,0.50093,0.4761,0.25432,0.06169,0.01975,0.00731,3.77888,23.543,1.56745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00731,0.0099945,0.0099945,0.0099945
5,64.0136,2.32514,1.57322,1.05569,0,0.02312,0.00421,0.15361,1.11829,0.10047,0.00732,0.00421,3.98295,3.97874,0.48247,0.04478,0.51254,0.48061,0.6479,0.13907,0.14658,0.05613,2.43929,3.42432,1.09853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05613,0.00999023,0.00999023,0.00999023
6,75.1052,2.23455,1.52945,1.02774,0,0.02289,0.00289,0.15339,1.04311,0.0561,0.00868,0.00289,3.98304,3.98016,0.48199,0.04479,0.51286,0.48017,0.14551,0.18435,0.13125,0.05662,2.42447,2.36349,1.06021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05662,0.00998474,0.00998474,0.00998474
7,87.2711,2.20135,1.50202,1.01848,0,0.02269,0.00264,0.15335,1.01391,0.05101,0.00966,0.00264,3.98244,3.97981,0.4835,0.04483,0.51431,0.4816,0.23173,0.18457,0.16067,0.06518,2.43698,2.42366,1.03741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06518,0.00997803,0.00997803,0.00997803
8,100.101,2.14429,1.46074,1.01745,0,0.02256,0.0034,0.15346,0.96968,0.05,0.01029,0.0034,3.98046,3.97707,0.48685,0.04483,0.51811,0.48499,0.40626,0.18218,0.15711,0.07165,2.25447,1.93514,1.0082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07165,0.00997011,0.00997011,0.00997011
9,110.83,2.13615,1.44675,1.01147,0,0.02242,0.00517,0.15372,0.93372,0.05018,0.0107,0.00517,3.97902,3.97385,0.491,0.04484,0.52355,0.48907,0.15997,0.20506,0.15363,0.06573,2.29724,1.81756,1.02391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06573,0.00996097,0.00996097,0.00996097
10,121.062,2.1043,1.41288,1.00443,0,0.02229,0.00557,0.15377,0.91496,0.04953,0.01096,0.00557,3.97823,3.97266,0.49474,0.04446,0.52731,0.49273,0.20119,0.24029,0.19348,0.08493,2.21593,1.65131,0.98246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08493,0.00995062,0.00995062,0.00995062
11,132.325,2.06271,1.37917,0.99125,0,0.02214,0.00603,0.15384,0.88029,0.05213,0.01116,0.00603,3.97562,3.96958,0.49782,0.04392,0.52954,0.49586,0.19425,0.25166,0.18357,0.0797,2.25446,2.13887,1.03784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797,0.00993906,0.00993906,0.00993906
