epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,train/t_rec_loss,train/reach_match_loss,train/reach_rank_loss,train/task_loss,train/kd_loss,train/s_rec_loss,train/d_pos_mean,train/d_neg_mean,train/rank_gap_mean,train/mask_mean,train/mask_std,train/mask_fg_mean,train/mask_bg_mean,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,val/t_rec_loss,val/reach_match_loss,val/reach_rank_loss,val/task_loss,val/kd_loss,val/s_rec_loss,val/d_pos_mean,val/d_neg_mean,val/rank_gap_mean,val/mask_mean,val/mask_std,val/mask_fg_mean,val/mask_bg_mean,phase_stop_fitness,lr/pg0,lr/pg1,lr/pg2
1,11.4638,2.62164,3.97147,1.25739,0,0.00614,0.02683,0.16062,94.9774,0.11783,0.00137,0.02683,2.51334,2.48651,0.51145,0.05117,0.48521,0.5105,0.00492,0.02085,0.00265,0.00071,3.23283,4.15389,1.14195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00071,0.00034441,0.00034441,0.00034441
2,24.7965,2.3708,2.13073,1.05817,0,0.00652,0.01612,0.15573,24.0109,0.02423,0.00136,0.01612,2.47978,2.46366,0.51616,0.04348,0.48108,0.5165,0.01539,0.40482,0.09315,0.03422,2.33196,2.60014,1.0568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03422,0.000699887,0.000699887,0.000699887
3,45.2961,2.22727,1.573,1.0357,0,0.00724,0.00789,0.1541,9.82656,0.00318,0.00122,0.00789,2.40462,2.39674,0.51975,0.04254,0.48044,0.52082,0.3462,0.09469,0.08895,0.03132,2.57482,1.9377,1.15489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03132,0.00105519,0.00105519,0.00105519
4,58.6813,2.17828,1.5077,1.03202,0,0.00769,0.00707,0.15406,3.28379,0.00211,0.00135,0.00707,2.38715,2.38009,0.52372,0.0404,0.48283,0.52508,0.15011,0.11186,0.09215,0.03818,2.42952,2.0844,1.06975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03818,0.00111039,0.00111039,0.00111039
5,81.4654,2.17613,1.46264,1.02693,0,0.0072,0.00541,0.15377,1.63397,0.00295,0.00146,0.00541,2.36949,2.36408,0.52542,0.04038,0.48947,0.52623,0.42602,0.15945,0.14773,0.05934,2.53645,1.7533,1.16679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05934,0.00110991,0.00110991,0.00110991
6,96.5274,2.09223,1.40787,1.00574,0,0.00703,0.00509,0.15371,1.22234,0.00416,0.00151,0.00509,2.36243,2.35734,0.52881,0.04103,0.4948,0.52982,0.37593,0.13596,0.11219,0.04186,2.80635,1.91968,1.28457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04186,0.0011093,0.0011093,0.0011093
7,115.653,2.00265,1.33232,0.98352,0,0.00696,0.00481,0.15367,1.04319,0.00551,0.00161,0.00481,2.36057,2.35576,0.52847,0.04274,0.50142,0.52964,0.46683,0.23058,0.19459,0.086,2.16587,1.74342,0.99676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086,0.00110856,0.00110856,0.00110856
8,130.862,1.99116,1.32382,0.9838,0,0.00675,0.00654,0.15392,0.97599,0.00889,0.00169,0.00654,2.36003,2.35349,0.52949,0.04353,0.50714,0.53038,0.46998,0.2427,0.23518,0.10607,2.17355,1.42852,0.99005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10607,0.00110768,0.00110768,0.00110768
9,155.826,1.98818,1.30063,0.98295,0,0.00659,0.00537,0.15375,0.91815,0.01193,0.00181,0.00537,2.35581,2.35044,0.53099,0.04404,0.51079,0.53177,0.4881,0.23216,0.23789,0.11734,2.01509,1.57543,0.96369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11734,0.00110666,0.00110666,0.00110666
10,170.751,1.9405,1.2637,0.97168,0,0.00662,0.00412,0.15357,0.88531,0.01293,0.00188,0.00412,2.35574,2.35162,0.5307,0.04414,0.51164,0.53132,0.28353,0.30568,0.23317,0.11072,2.02251,1.46631,0.98198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11072,0.00110551,0.00110551,0.00110551
11,181.954,1.91348,1.24415,0.97032,0,0.00665,0.00447,0.15362,0.86294,0.01627,0.00198,0.00447,2.35429,2.34982,0.53064,0.04583,0.50991,0.53141,0.25288,0.2457,0.19218,0.09682,2.13101,1.45016,1.04599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09682,0.00110423,0.00110423,0.00110423
12,198.666,1.9027,1.24504,0.96648,0,0.00645,0.00458,0.15363,0.85323,0.01888,0.00211,0.00458,2.35416,2.34957,0.53119,0.04653,0.50881,0.53201,0.48756,0.29268,0.26765,0.13272,1.93358,1.39326,0.95807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13272,0.00110281,0.00110281,0.00110281
13,211.563,1.88232,1.21757,0.95853,0,0.00645,0.00412,0.15357,0.83266,0.02409,0.00222,0.00412,2.36664,2.36252,0.53201,0.04727,0.50749,0.53306,0.27382,0.30975,0.26209,0.13307,1.93474,1.2933,0.96647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13307,0.00110126,0.00110126,0.00110126
14,223.702,1.85068,1.2038,0.95876,0,0.0064,0.00431,0.15359,0.82633,0.03307,0.00237,0.00431,2.35396,2.34965,0.53164,0.04843,0.50744,0.53262,0.28725,0.29127,0.2626,0.12986,2.00209,1.26878,0.97389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12986,0.00109957,0.00109957,0.00109957
