epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,train/t_rec_loss,train/reach_match_loss,train/reach_rank_loss,train/task_loss,train/kd_loss,train/s_rec_loss,train/d_pos_mean,train/d_neg_mean,train/rank_gap_mean,train/mask_mean,train/mask_std,train/mask_fg_mean,train/mask_bg_mean,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,val/t_rec_loss,val/reach_match_loss,val/reach_rank_loss,val/task_loss,val/kd_loss,val/s_rec_loss,val/d_pos_mean,val/d_neg_mean,val/rank_gap_mean,val/mask_mean,val/mask_std,val/mask_fg_mean,val/mask_bg_mean,phase_stop_fitness,lr/pg0,lr/pg1,lr/pg2
1,18.6009,2.55802,3.88647,1.21556,0,0,0,0,0,0,0,0,0,0,0.51085,0.05428,0.48229,0.51019,0.00343,0.03534,0.00188,0.00056,2.75824,4.07258,1.06527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00056,0.00034441,0.00034441,0.00034441
2,30.6046,2.3546,2.11749,1.05131,0,0,0,0,0,0,0,0,0,0,0.51098,0.05419,0.48064,0.51064,0.01869,0.36191,0.1112,0.04202,2.29054,2.77216,1.03374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04202,0.000699887,0.000699887,0.000699887
3,51.1357,2.20256,1.56596,1.02394,0,0,0,0,0,0,0,0,0,0,0.51082,0.05435,0.48002,0.51067,0.23928,0.16181,0.16066,0.06745,2.30825,1.85375,1.03504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06745,0.00105519,0.00105519,0.00105519
4,65.4414,2.116,1.46466,1.01557,0,0,0,0,0,0,0,0,0,0,0.51078,0.05424,0.47725,0.51067,0.21868,0.19432,0.16697,0.07615,2.42906,1.64396,1.12205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07615,0.00111039,0.00111039,0.00111039
5,84.5268,2.09845,1.42678,1.00111,0,0,0,0,0,0,0,0,0,0,0.51113,0.05423,0.47726,0.51049,0.29639,0.19394,0.19918,0.08925,2.22243,1.58054,0.99255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08925,0.00110991,0.00110991,0.00110991
6,99.8832,2.03422,1.38452,0.98989,0,0,0,0,0,0,0,0,0,0,0.51081,0.05426,0.4801,0.51154,0.4851,0.21927,0.22394,0.10031,2.1928,1.53999,0.99914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10031,0.0011093,0.0011093,0.0011093
7,123.756,1.98251,1.33246,0.97622,0,0,0,0,0,0,0,0,0,0,0.51067,0.05422,0.48012,0.51149,0.27965,0.25508,0.24016,0.11525,2.07364,1.42497,0.97711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11525,0.00110856,0.00110856,0.00110856
8,137.433,1.97452,1.32086,0.97649,0,0,0,0,0,0,0,0,0,0,0.51095,0.05424,0.47989,0.51158,0.51723,0.22283,0.23374,0.10669,2.20707,1.52088,0.9935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10669,0.00110768,0.00110768,0.00110768
9,148.461,1.97077,1.3002,0.97481,0,0,0,0,0,0,0,0,0,0,0.51097,0.05401,0.47925,0.51141,0.2655,0.29395,0.24871,0.12312,1.99602,1.34859,0.95267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12312,0.00110666,0.00110666,0.00110666
10,164.365,1.94351,1.26986,0.96879,0,0,0,0,0,0,0,0,0,0,0.51089,0.05417,0.47897,0.51155,0.292,0.29702,0.23624,0.11178,1.97467,1.45337,0.95822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11178,0.00110551,0.00110551,0.00110551
11,177.684,1.90373,1.23743,0.96273,0,0,0,0,0,0,0,0,0,0,0.51065,0.05424,0.47866,0.51124,0.27781,0.28844,0.24924,0.12238,1.91683,1.32194,0.95406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12238,0.00110423,0.00110423,0.00110423
12,189.351,1.89385,1.24088,0.96185,0,0,0,0,0,0,0,0,0,0,0.5108,0.0541,0.47829,0.5111,0.31506,0.29853,0.27091,0.13385,1.9442,1.29018,0.95478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13385,0.00110281,0.00110281,0.00110281
13,201.228,1.89282,1.22556,0.95637,0,0,0,0,0,0,0,0,0,0,0.51071,0.05429,0.47766,0.51116,0.29141,0.27148,0.26141,0.13213,1.93493,1.29811,0.95564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13213,0.00110126,0.00110126,0.00110126
14,212.603,1.85853,1.21336,0.95457,0,0,0,0,0,0,0,0,0,0,0.51087,0.05405,0.47805,0.51135,0.3074,0.29662,0.26128,0.13283,1.95332,1.28972,0.96668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13283,0.00109957,0.00109957,0.00109957
15,223.807,1.8602,1.21932,0.95347,0,0,0,0,0,0,0,0,0,0,0.51087,0.05418,0.47879,0.51142,0.28109,0.32961,0.28362,0.13836,1.97465,1.29058,0.95211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13836,0.00109776,0.00109776,0.00109776
16,236.224,1.842,1.177,0.94799,0,0,0,0,0,0,0,0,0,0,0.51096,0.05417,0.47957,0.51138,0.34085,0.30056,0.28186,0.14363,1.89824,1.23533,0.9505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14363,0.0010958,0.0010958,0.0010958
17,248.257,1.84349,1.18398,0.95499,0,0,0,0,0,0,0,0,0,0,0.51064,0.05425,0.47804,0.51114,0.36758,0.26219,0.29205,0.14757,1.84276,1.33731,0.92778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14757,0.00109372,0.00109372,0.00109372
18,260.433,1.83468,1.21915,0.94184,0,0,0,0,0,0,0,0,0,0,0.51097,0.05402,0.47842,0.51166,0.30827,0.33673,0.28548,0.14403,1.88833,1.24174,0.93433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14403,0.00109151,0.00109151,0.00109151
19,273.705,1.79959,1.1451,0.94263,0,0,0,0,0,0,0,0,0,0,0.5108,0.05411,0.47883,0.5114,0.32459,0.34321,0.29277,0.14792,1.82818,1.26773,0.92966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14792,0.00108916,0.00108916,0.00108916
20,285.131,1.77773,1.14164,0.93626,0,0,0,0,0,0,0,0,0,0,0.51073,0.05425,0.47876,0.51146,0.3081,0.32311,0.29186,0.14597,1.88052,1.36389,0.93171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14597,0.00108669,0.00108669,0.00108669
21,297.254,1.79686,1.15117,0.93379,0,0,0,0,0,0,0,0,0,0,0.51092,0.05418,0.47918,0.51158,0.29619,0.34427,0.27656,0.1391,1.87739,1.24288,0.93478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1391,0.00108408,0.00108408,0.00108408
22,308.938,1.78773,1.14068,0.93534,0,0,0,0,0,0,0,0,0,0,0.51072,0.05412,0.47968,0.51149,0.35978,0.33642,0.30619,0.15643,1.88062,1.26841,0.92959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15643,0.00108135,0.00108135,0.00108135
