epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,281.067,2.83485,3.48155,1.59272,0.26962,0.13826,0.11685,0.04152,2.79233,2.46844,1.42503,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884
2,484.487,2.77827,2.40842,1.40462,0.42822,0.18583,0.0762,0.02352,2.8904,3.53963,1.46178,0.0199562,0.00665207,0.0199562,0.00665207,0.0199562,0.00665207,0.0199562,0.00665207
3,571.21,2.91322,2.38017,1.47824,0.06633,0.24671,0.05405,0.0183,3.07008,15.6545,1.62486,0.0299547,0.0099849,0.0299547,0.0099849,0.0299547,0.0099849,0.0299547,0.0099849
4,656.414,2.92839,2.33747,1.52434,0.28314,0.17986,0.10874,0.03613,2.83986,3.64369,1.50157,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863
5,743.279,2.82131,2.18833,1.48002,0.29772,0.21109,0.14814,0.05352,2.75435,2.32396,1.43173,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756
6,832.772,2.72473,2.08263,1.4419,0.62388,0.18897,0.20148,0.07448,2.72656,2.13914,1.39421,0.0299886,0.00999618,0.0299886,0.00999618,0.0299886,0.00999618,0.0299886,0.00999618
7,922.2,2.66568,2.00717,1.41092,0.31345,0.2157,0.19423,0.0732,2.65489,2.06399,1.35593,0.0299835,0.0099945,0.0299835,0.0099945,0.0299835,0.0099945,0.0299835,0.0099945
8,1011.68,2.63353,1.95685,1.38652,0.68565,0.22928,0.23923,0.09559,2.6289,1.94241,1.34926,0.0299776,0.00999252,0.0299776,0.00999252,0.0299776,0.00999252,0.0299776,0.00999252
9,1100.41,2.60544,1.9096,1.36181,0.36344,0.23208,0.22307,0.09264,2.61289,1.92108,1.32952,0.0299707,0.00999023,0.0299707,0.00999023,0.0299707,0.00999023,0.0299707,0.00999023
10,1188.85,2.56873,1.87472,1.3561,0.37706,0.25822,0.25095,0.10787,2.55964,1.76779,1.28692,0.0299629,0.00998764,0.0299629,0.00998764,0.0299629,0.00998764,0.0299629,0.00998764
11,1276.32,2.55646,1.83919,1.33732,0.37212,0.26252,0.23924,0.09541,2.57725,1.79295,1.28467,0.0299542,0.00998474,0.0299542,0.00998474,0.0299542,0.00998474,0.0299542,0.00998474
12,1362.72,2.52532,1.80143,1.32946,0.42904,0.27541,0.28586,0.12381,2.50582,1.74478,1.25922,0.0299446,0.00998154,0.0299446,0.00998154,0.0299446,0.00998154,0.0299446,0.00998154
13,1451.1,2.50684,1.78249,1.30837,0.41391,0.30594,0.29897,0.13246,2.51555,1.7605,1.2674,0.0299341,0.00997803,0.0299341,0.00997803,0.0299341,0.00997803,0.0299341,0.00997803
14,1539.21,2.48153,1.74261,1.29481,0.39352,0.3324,0.30867,0.13335,2.46592,1.7093,1.2571,0.0299227,0.00997422,0.0299227,0.00997422,0.0299227,0.00997422,0.0299227,0.00997422
15,1627.67,2.46245,1.72618,1.29352,0.45742,0.2991,0.3175,0.13705,2.41296,1.62169,1.23075,0.0299103,0.00997011,0.0299103,0.00997011,0.0299103,0.00997011,0.0299103,0.00997011
16,1714,2.43857,1.70235,1.28705,0.49008,0.316,0.32235,0.14267,2.41705,1.65462,1.24726,0.0298971,0.00996569,0.0298971,0.00996569,0.0298971,0.00996569,0.0298971,0.00996569
17,1801.7,2.425,1.69428,1.27854,0.44451,0.35803,0.33918,0.14768,2.38898,1.55565,1.2172,0.0298829,0.00996097,0.0298829,0.00996097,0.0298829,0.00996097,0.0298829,0.00996097
18,1888.53,2.40705,1.66885,1.27021,0.47834,0.29637,0.34171,0.15598,2.34991,1.58431,1.20914,0.0298678,0.00995594,0.0298678,0.00995594,0.0298678,0.00995594,0.0298678,0.00995594
19,1976.64,2.38512,1.65054,1.26481,0.41236,0.36186,0.34424,0.15257,2.34349,1.57205,1.21285,0.0298519,0.00995062,0.0298519,0.00995062,0.0298519,0.00995062,0.0298519,0.00995062
20,2063.82,2.38295,1.63932,1.25569,0.40882,0.4019,0.36995,0.16459,2.3512,1.5218,1.20926,0.029835,0.00994499,0.029835,0.00994499,0.029835,0.00994499,0.029835,0.00994499
21,2144.56,2.37143,1.61084,1.25373,0.45693,0.35836,0.35477,0.16261,2.30454,1.53032,1.19229,0.0298172,0.00993906,0.0298172,0.00993906,0.0298172,0.00993906,0.0298172,0.00993906
