epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,lr/pg0,lr/pg1,lr/pg2
43,4783.24,2.18783,1.48633,1.10503,1.93218,1.26249,1.09321,2.20049,0.583981,0.505273,0.51687,0.280277,nan,nan,nan,nan,nan,nan,nan,0.0089605,0.0089605,0.0089605
44,4899.84,2.17609,1.46216,1.10565,1.93493,1.26478,1.09727,2.13285,0.59597,0.510089,0.520805,0.280528,nan,nan,nan,nan,nan,nan,nan,0.00893575,0.00893575,0.00893575
45,5020.45,2.17331,1.46475,1.10894,1.923,1.24861,1.09559,2.21173,0.585434,0.51629,0.523893,0.282381,nan,nan,nan,nan,nan,nan,nan,0.008911,0.008911,0.008911
46,5140.24,2.18891,1.473,1.10934,1.91613,1.24392,1.08983,2.12988,0.60896,0.514214,0.528519,0.286035,nan,nan,nan,nan,nan,nan,nan,0.00888625,0.00888625,0.00888625
47,5259.51,2.15583,1.43928,1.09581,1.92169,1.23554,1.09087,2.17895,0.601024,0.519083,0.532247,0.288728,nan,nan,nan,nan,nan,nan,nan,0.0088615,0.0088615,0.0088615
48,5377.4,2.15908,1.4486,1.10487,1.917,1.24886,1.09935,2.1947,0.610401,0.51994,0.536041,0.292488,nan,nan,nan,nan,nan,nan,nan,0.00883675,0.00883675,0.00883675
49,5497.78,2.10911,1.40602,1.10048,1.87871,1.21702,1.09334,2.18071,0.601399,0.521308,0.537119,0.293538,nan,nan,nan,nan,nan,nan,nan,0.008812,0.008812,0.008812
50,5615.69,2.12993,1.40499,1.09684,1.8995,1.2244,1.08692,2.12342,0.602654,0.53135,0.541394,0.297674,nan,nan,nan,nan,nan,nan,nan,0.00878725,0.00878725,0.00878725
51,5733.25,2.12763,1.41394,1.09849,1.90229,1.23176,1.09568,2.15631,0.608833,0.534481,0.545922,0.301092,nan,nan,nan,nan,nan,nan,nan,0.0087625,0.0087625,0.0087625
52,5851.61,2.12903,1.40391,1.08932,1.89716,1.21594,1.08505,2.11854,0.614044,0.530946,0.547342,0.302244,nan,nan,nan,nan,nan,nan,nan,0.00873775,0.00873775,0.00873775
53,5969.73,2.11095,1.39068,1.09101,1.90015,1.2289,1.09679,2.1325,0.613806,0.535485,0.552228,0.305181,nan,nan,nan,nan,nan,nan,nan,0.008713,0.008713,0.008713
54,6087.75,2.12668,1.42586,1.09576,1.88425,1.22477,1.09624,2.27689,0.616064,0.534778,0.552972,0.307066,nan,nan,nan,nan,nan,nan,nan,0.00868825,0.00868825,0.00868825
55,6206.14,2.12376,1.40945,1.09713,1.89264,1.22429,1.09883,2.18337,0.611894,0.537557,0.55316,0.306803,nan,nan,nan,nan,nan,nan,nan,0.0086635,0.0086635,0.0086635
56,6323.68,2.11316,1.38966,1.08648,1.89809,1.22008,1.09349,2.20112,0.611507,0.540355,0.555306,0.308178,nan,nan,nan,nan,nan,nan,nan,0.00863875,0.00863875,0.00863875
57,6441.1,2.09717,1.38408,1.08813,1.89034,1.21743,1.10024,2.09478,0.620532,0.544041,0.558482,0.310638,nan,nan,nan,nan,nan,nan,nan,0.008614,0.008614,0.008614
