epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,train/t_rec_loss,train/reach_match_loss,train/reach_rank_loss,train/task_loss,train/kd_loss,train/s_rec_loss,train/d_pos_mean,train/d_neg_mean,train/rank_gap_mean,train/mask_mean,train/mask_std,train/mask_fg_mean,train/mask_bg_mean,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,val/t_rec_loss,val/reach_match_loss,val/reach_rank_loss,val/task_loss,val/kd_loss,val/s_rec_loss,val/d_pos_mean,val/d_neg_mean,val/rank_gap_mean,val/mask_mean,val/mask_std,val/mask_fg_mean,val/mask_bg_mean,phase_stop_fitness,lr/pg0,lr/pg1,lr/pg2
27,515.45,1.37542,0.94522,1.01769,0,0.00749,0.00588,0.15382,0.68203,0.05935,0.00393,0.00588,2.6604,2.65452,0.49057,0.05344,0.52545,0.48988,0.42899,0.49263,0.4253,0.24914,1.33683,0.88332,0.99004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24914,0.00106577,0.00106577,0.00106577
28,531.709,1.36691,0.9199,1.01631,0,0.00748,0.00651,0.15391,0.67632,0.07826,0.00407,0.00651,2.65431,2.6478,0.48952,0.0532,0.52415,0.48876,0.40812,0.45521,0.41203,0.24769,1.35762,0.90142,0.9957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24769,0.00106228,0.00106228,0.00106228
29,547.64,1.36681,0.92233,1.01659,0,0.00749,0.00554,0.15377,0.66881,0.08035,0.0041,0.00554,2.65276,2.64722,0.48933,0.05345,0.52586,0.48852,0.40695,0.47155,0.41673,0.24371,1.33893,0.92799,0.9917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24371,0.00105866,0.00105866,0.00105866
30,565.288,1.34895,0.90367,1.01083,0,0.00733,0.00583,0.15381,0.66182,0.07743,0.0042,0.00583,2.64437,2.63853,0.48897,0.05438,0.5282,0.48815,0.43353,0.48335,0.41685,0.25051,1.3157,0.91174,0.98515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25051,0.00105492,0.00105492,0.00105492
31,582.854,1.35178,0.91004,1.01717,0,0.00727,0.00585,0.15381,0.66152,0.09317,0.00412,0.00585,2.63436,2.62852,0.48827,0.05378,0.52389,0.48753,0.44528,0.48108,0.42542,0.25517,1.33434,0.88263,0.98493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25517,0.00105106,0.00105106,0.00105106
32,599.513,1.36064,0.91519,1.01714,0,0.0072,0.00497,0.15369,0.66639,0.08047,0.00403,0.00497,2.63777,2.6328,0.48808,0.05349,0.52737,0.4873,0.41547,0.47039,0.42118,0.25073,1.32935,0.9168,0.99055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25073,0.00104708,0.00104708,0.00104708
33,615.774,1.37206,0.89906,1.01066,0,0.00715,0.00541,0.15375,0.66116,0.10039,0.00414,0.00541,2.6353,2.62989,0.48881,0.05309,0.52911,0.48804,0.40818,0.47474,0.42154,0.25093,1.33801,0.89171,0.98167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25093,0.00104298,0.00104298,0.00104298
34,632.5,1.34917,0.90258,1.00792,0,0.00744,0.00612,0.15385,0.66218,0.12807,0.00422,0.00612,2.61098,2.60486,0.48963,0.05318,0.52206,0.48888,0.43505,0.48404,0.43345,0.26223,1.30385,0.87709,0.98197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26223,0.00103875,0.00103875,0.00103875
35,650.383,1.33945,0.88471,1.00496,0,0.00702,0.00637,0.15389,0.66115,0.1163,0.00383,0.00637,2.60113,2.59477,0.48976,0.05401,0.52564,0.48896,0.41535,0.47801,0.42132,0.2588,1.31129,0.89088,0.9861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2588,0.00103442,0.00103442,0.00103442
36,670.336,1.34463,0.89171,1.00927,0,0.00698,0.00625,0.15387,0.65906,0.11585,0.00384,0.00625,2.62022,2.61397,0.48949,0.05355,0.52379,0.48874,0.39018,0.42664,0.40426,0.24557,1.3666,1.01499,0.99496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24557,0.00102996,0.00102996,0.00102996
