epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.1822,2.65203,3.64975,1.2683,0.00881,0.1648,0.05804,0.01901,2.74577,3.22999,1.09862,0.0031,0.0031,0.0721
2,31.3977,2.44196,1.93618,1.10442,0.01022,0.20561,0.09378,0.03368,2.45939,2.8451,1.05196,0.00629962,0.00629962,0.0432996
3,43.8598,2.44785,1.74699,1.09683,0.20355,0.1002,0.09374,0.0319,2.84836,2.09724,1.2155,0.00949768,0.00949768,0.0144977
4,58.3954,2.42401,1.69587,1.07899,0.11096,0.23363,0.10245,0.03514,2.78691,3.26681,1.23907,0.0099945,0.0099945,0.0099945
5,70.5974,2.32109,1.58772,1.05526,0.15246,0.14214,0.11173,0.04424,2.58067,2.03601,1.15499,0.00999023,0.00999023,0.00999023
6,80.2216,2.27046,1.5597,1.03594,0.69608,0.0723,0.10501,0.04261,2.59935,2.40378,1.09521,0.00998474,0.00998474,0.00998474
7,91.2594,2.21633,1.5178,1.02435,0.41704,0.16186,0.15934,0.06876,2.35503,2.36302,1.03308,0.00997803,0.00997803,0.00997803
8,104.279,2.14841,1.472,1.01615,0.60478,0.15539,0.16254,0.06977,2.31273,2.31512,1.0225,0.00997011,0.00997011,0.00997011
9,116.918,2.14384,1.44878,1.01246,0.45554,0.20424,0.18955,0.08212,2.19224,1.65721,0.99244,0.00996097,0.00996097,0.00996097
10,129.47,2.10908,1.4148,1.00416,0.20183,0.19878,0.16653,0.07238,2.30507,2.0157,1.02609,0.00995062,0.00995062,0.00995062
11,137.899,2.0751,1.37847,0.99376,0.20808,0.29292,0.21414,0.09072,2.18945,1.95634,0.9849,0.00993906,0.00993906,0.00993906
12,150.978,2.02068,1.36228,0.99058,0.25102,0.27537,0.22818,0.10908,2.06831,1.4348,0.99549,0.00992629,0.00992629,0.00992629
13,163.783,2.02193,1.34291,0.98494,0.25262,0.28763,0.24345,0.1118,2.03064,1.46714,0.96826,0.00991232,0.00991232,0.00991232
14,174.836,1.99557,1.33588,0.98593,0.26258,0.22155,0.19272,0.0913,2.18584,1.74418,1.02034,0.00989715,0.00989715,0.00989715
15,186.359,2.00637,1.32655,0.98182,0.28954,0.2206,0.22159,0.1023,2.08618,1.64058,0.97031,0.00988079,0.00988079,0.00988079
16,197.18,1.97237,1.29883,0.97945,0.46841,0.255,0.24489,0.11713,2.02431,1.40317,0.96546,0.00986323,0.00986323,0.00986323
17,208,1.9577,1.30676,0.97194,0.24988,0.28336,0.23803,0.1159,2.0293,1.44523,0.97058,0.00984449,0.00984449,0.00984449
18,221.559,1.94945,1.29839,0.97564,0.34359,0.26852,0.25849,0.12197,1.97577,1.46221,0.94824,0.00982456,0.00982456,0.00982456
19,233.293,1.92573,1.26718,0.96619,0.29723,0.2909,0.2457,0.1173,1.99883,1.33344,0.97683,0.00980345,0.00980345,0.00980345
20,242.034,1.92431,1.26132,0.96354,0.37833,0.22369,0.24797,0.12009,1.93962,1.4634,0.943,0.00978118,0.00978118,0.00978118
21,253.654,1.8789,1.2357,0.95531,0.28426,0.29179,0.24389,0.11558,1.98446,1.28832,0.948,0.00975773,0.00975773,0.00975773
22,265.77,1.91904,1.25139,0.96129,0.31215,0.30315,0.26927,0.12792,1.95846,1.31799,0.94713,0.00973312,0.00973312,0.00973312
23,274.068,1.90592,1.24787,0.96652,0.27476,0.29685,0.25586,0.12518,1.88836,1.28992,0.9397,0.00970736,0.00970736,0.00970736
24,285.75,1.8515,1.20752,0.95828,0.49503,0.24513,0.26028,0.12626,1.91605,1.43764,0.94607,0.00968045,0.00968045,0.00968045
25,298.005,1.87814,1.20615,0.95144,0.36816,0.31565,0.30743,0.15246,1.87957,1.24802,0.95107,0.00965239,0.00965239,0.00965239
26,309.872,1.86647,1.20506,0.95296,0.29114,0.29519,0.26612,0.12706,2.0318,1.31725,0.95356,0.0096232,0.0096232,0.0096232
27,322.142,1.86602,1.21206,0.95419,0.32294,0.31637,0.27334,0.13532,1.8921,1.2689,0.9567,0.00959289,0.00959289,0.00959289
28,333.98,1.85786,1.19422,0.95203,0.35141,0.30864,0.2939,0.15159,1.85108,1.2353,0.92045,0.00956145,0.00956145,0.00956145
29,343.394,1.85217,1.18455,0.94842,0.34119,0.3131,0.29157,0.14798,1.84358,1.28421,0.92864,0.00952889,0.00952889,0.00952889
30,353.824,1.8432,1.19133,0.9494,0.36395,0.3394,0.30652,0.15308,1.84851,1.21688,0.92735,0.00949524,0.00949524,0.00949524
