epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,15.7384,1.69308,3.13931,1.21702,0.02283,0.26337,0.13887,0.07617,1.46714,inf,1.0372,0.0031,0.0031,0.0721
2,25.9612,1.53765,1.47375,1.11554,0.02632,0.45942,0.2052,0.11709,1.43092,inf,1.0326,0.00629962,0.00629962,0.0432996
3,36.9296,1.53617,1.29415,1.10327,0.3038,0.26425,0.25931,0.14379,1.5017,1.35526,1.09572,0.00949768,0.00949768,0.0144977
4,52.7039,1.53044,1.276,1.09851,0.19661,0.25236,0.15527,0.06633,1.81469,1.80596,1.22792,0.0099945,0.0099945,0.0099945
5,71.9958,1.47046,1.17579,1.06971,0.28966,0.22383,0.22355,0.11997,1.42264,inf,1.06859,0.00999023,0.00999023,0.00999023
6,83.4641,1.42686,1.14842,1.04718,0.25875,0.33915,0.26394,0.13383,1.51007,1.5703,1.08241,0.00998474,0.00998474,0.00998474
7,94.748,1.41438,1.11656,1.04498,0.18998,0.30302,0.23517,0.13882,1.34581,2.08874,1.01564,0.00997803,0.00997803,0.00997803
8,105.031,1.39052,1.06746,1.03911,0.25287,0.27777,0.25315,0.14459,1.43613,1.55321,1.05446,0.00997011,0.00997011,0.00997011
9,114.475,1.38822,1.05535,1.03859,0.30485,0.39008,0.34564,0.19731,1.36296,1.11232,0.99827,0.00996097,0.00996097,0.00996097
10,124.942,1.38592,1.0335,1.03372,0.35939,0.43238,0.36716,0.21839,1.29253,1.31397,0.98536,0.00995062,0.00995062,0.00995062
11,134.845,1.34581,0.98807,1.01999,0.37993,0.42651,0.39343,0.22505,1.40063,1.04841,1.01955,0.00993906,0.00993906,0.00993906
12,144.644,1.33785,0.98583,1.02005,0.38358,0.44123,0.39488,0.2366,1.33888,0.99025,0.98712,0.00992629,0.00992629,0.00992629
13,154.293,1.34003,0.95393,1.01875,0.40965,0.39591,0.38211,0.22615,1.32001,1.16778,0.98873,0.00991232,0.00991232,0.00991232
14,164.372,1.33184,0.95602,1.01621,0.41515,0.36518,0.35374,0.2098,1.29142,1.08164,0.98627,0.00989715,0.00989715,0.00989715
15,174.798,1.32445,0.93939,1.0084,0.40516,0.36464,0.37892,0.21409,1.45261,1.30167,1.03359,0.00988079,0.00988079,0.00988079
16,183.909,1.31524,0.91423,1.0094,0.35864,0.47657,0.42524,0.25061,1.36873,1.08055,0.99892,0.00986323,0.00986323,0.00986323
17,193.428,1.31705,0.90729,1.00338,0.35521,0.47033,0.40256,0.24283,1.28044,0.875,0.97028,0.00984449,0.00984449,0.00984449
18,203.253,1.31518,0.91241,1.01069,0.42045,0.4631,0.42273,0.25387,1.29496,0.93301,0.9767,0.00982456,0.00982456,0.00982456
19,212.963,1.2835,0.88342,0.99986,0.42049,0.52446,0.46698,0.28752,1.25668,0.87785,0.96666,0.00980345,0.00980345,0.00980345
20,222.513,1.28633,0.87696,0.99922,0.42866,0.5144,0.45949,0.28267,1.25949,0.86086,0.96934,0.00978118,0.00978118,0.00978118
21,232.182,1.27354,0.86607,0.99419,0.45396,0.49461,0.44231,0.27424,1.23468,0.88651,0.96642,0.00975773,0.00975773,0.00975773
22,241.447,1.28772,0.86228,0.9969,0.41997,0.47289,0.43579,0.2441,1.42539,0.89084,1.01586,0.00973312,0.00973312,0.00973312
23,250.317,1.28143,0.85677,0.99698,0.46917,0.49588,0.4749,0.29065,1.25199,0.83866,0.96187,0.00970736,0.00970736,0.00970736
24,259.382,1.27106,0.83992,0.99714,0.44326,0.46175,0.42083,0.25472,1.24479,0.89443,0.95517,0.00968045,0.00968045,0.00968045
