               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  46,            0.060515,           0.0066191,           0.0024582,             0.61315,             0.46187,             0.46572,             0.21955,            0.049649,            0.004236,          0.00099036,           0.0088863,           0.0088863,           0.0088863
                  47,            0.060869,              0.0065,           0.0025952,             0.60981,             0.45113,              0.4616,             0.22012,            0.049552,           0.0042478,          0.00097612,           0.0088615,           0.0088615,           0.0088615
                  48,            0.060786,           0.0064802,           0.0023836,             0.60456,             0.46041,             0.46176,             0.22122,            0.049517,           0.0042458,          0.00099444,           0.0088368,           0.0088368,           0.0088368
                  49,            0.060279,           0.0063955,           0.0024018,             0.60072,             0.47013,             0.46887,             0.22262,             0.04923,           0.0042311,          0.00098373,            0.008812,            0.008812,            0.008812
                  50,            0.059992,           0.0065098,           0.0023484,             0.60469,             0.47439,             0.47173,             0.22755,            0.048921,           0.0041979,          0.00095123,           0.0087872,           0.0087872,           0.0087872
                  51,            0.059748,           0.0064097,           0.0023436,             0.61307,             0.47427,             0.47236,             0.22692,            0.048635,           0.0041832,          0.00093335,           0.0087625,           0.0087625,           0.0087625
                  52,            0.060122,           0.0064391,           0.0023867,             0.63055,             0.47096,             0.47445,             0.22791,            0.048532,           0.0041869,          0.00093374,           0.0087378,           0.0087378,           0.0087378
                  53,             0.05979,           0.0064097,           0.0023787,             0.62655,             0.47241,              0.4764,             0.23043,            0.048603,           0.0041785,          0.00094549,            0.008713,            0.008713,            0.008713
                  54,            0.059643,           0.0064656,           0.0024049,             0.61844,             0.47239,             0.47671,             0.22909,            0.048597,           0.0041637,           0.0009256,           0.0086882,           0.0086882,           0.0086882
                  55,            0.059273,           0.0063497,           0.0020908,             0.62228,             0.47626,              0.4808,              0.2318,            0.048401,           0.0041573,           0.0009248,           0.0086635,           0.0086635,           0.0086635
                  56,            0.059441,           0.0063987,           0.0023475,             0.62419,             0.47656,             0.48275,             0.23542,            0.048203,           0.0041595,          0.00092439,           0.0086388,           0.0086388,           0.0086388
                  57,            0.059175,           0.0063903,           0.0024066,              0.6256,             0.48346,             0.48693,              0.2374,            0.048087,           0.0041559,          0.00091039,            0.008614,            0.008614,            0.008614
                  58,            0.058116,           0.0063416,           0.0021666,             0.62837,             0.48605,             0.49114,             0.23967,            0.048025,           0.0041458,          0.00089998,           0.0085893,           0.0085893,           0.0085893
                  59,            0.058943,           0.0063502,            0.002285,             0.63401,             0.48776,             0.49356,             0.24105,             0.04787,            0.004139,          0.00091006,           0.0085645,           0.0085645,           0.0085645
                  60,            0.058493,           0.0063785,           0.0023675,              0.6384,             0.48502,             0.49603,             0.24305,            0.047642,           0.0041313,          0.00090672,           0.0085398,           0.0085398,           0.0085398
