epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,lr/pg0,lr/pg1,lr/pg2
11,2503.15,2.54287,2.01841,1.24603,2.39292,2.71722,1.33228,2.85332,0.380262,0.288285,0.26549,0.110797,nan,nan,nan,nan,nan,nan,nan,0.0097525,0.0097525,0.0097525
12,2737.95,2.51105,1.98651,1.23783,2.38008,2.58034,1.31306,2.78222,0.361198,0.280923,0.264508,0.113936,nan,nan,nan,nan,nan,nan,nan,0.00972775,0.00972775,0.00972775
13,2964.95,2.5245,1.98932,1.24271,2.38063,2.50959,1.29307,2.69422,0.401451,0.278581,0.264545,0.116327,nan,nan,nan,nan,nan,nan,nan,0.009703,0.009703,0.009703
14,3202.84,2.51262,1.96639,1.23655,2.36956,2.46814,1.28495,2.53818,0.405591,0.313306,0.297089,0.128377,nan,nan,nan,nan,nan,nan,nan,0.00967825,0.00967825,0.00967825
15,3429.87,2.51079,1.94907,1.22587,2.3611,2.39669,1.26996,2.55969,0.427987,0.320062,0.303862,0.131207,nan,nan,nan,nan,nan,nan,nan,0.0096535,0.0096535,0.0096535
16,3666.68,2.49154,1.92957,1.22215,2.3242,2.32826,1.25181,2.51151,0.416253,0.300818,0.298227,0.133074,nan,nan,nan,nan,nan,nan,nan,0.00962875,0.00962875,0.00962875
17,3897.24,2.49152,1.94001,1.21912,2.32326,2.30299,1.24255,2.48838,0.421208,0.320022,0.326635,0.148632,nan,nan,nan,nan,nan,nan,nan,0.009604,0.009604,0.009604
18,4128.35,2.47834,1.9126,1.22313,2.30056,2.24789,1.23969,2.47891,0.422541,0.295742,0.304187,0.13781,nan,nan,nan,nan,nan,nan,nan,0.00957925,0.00957925,0.00957925
19,4358.8,2.46788,1.89054,1.20725,2.29665,2.19702,1.22696,2.44041,0.446813,0.3184,0.323624,0.147188,nan,nan,nan,nan,nan,nan,nan,0.0095545,0.0095545,0.0095545
20,4602.51,2.46529,1.89109,1.21484,2.27213,2.1713,1.21732,2.37908,0.373572,0.334524,0.315093,0.143539,nan,nan,nan,nan,nan,nan,nan,0.00952975,0.00952975,0.00952975
21,4829.34,2.45626,1.87788,1.20921,2.26701,2.13761,1.2082,2.32897,0.428207,0.328665,0.322495,0.149491,nan,nan,nan,nan,nan,nan,nan,0.009505,0.009505,0.009505
22,5069.85,2.46609,1.89025,1.21262,2.26926,2.1249,1.21036,2.25196,0.445235,0.349568,0.341497,0.156299,nan,nan,nan,nan,nan,nan,nan,0.00948025,0.00948025,0.00948025
23,5299.18,2.44325,1.85519,1.20229,2.25167,2.07785,1.19929,2.30154,0.418162,0.345071,0.335392,0.157422,nan,nan,nan,nan,nan,nan,nan,0.0094555,0.0094555,0.0094555
24,5538.63,2.43096,1.84005,1.19679,2.2311,2.04477,1.19067,2.28364,0.462167,0.342805,0.34083,0.158218,nan,nan,nan,nan,nan,nan,nan,0.00943075,0.00943075,0.00943075
25,5771.75,2.43183,1.84724,1.20322,2.22206,2.02818,1.19021,2.36284,0.439675,0.359453,0.347532,0.163456,nan,nan,nan,nan,nan,nan,nan,0.009406,0.009406,0.009406
26,6011.83,2.43365,1.84283,1.20347,2.21921,1.99453,1.18408,2.30757,0.417068,0.351584,0.338004,0.161077,nan,nan,nan,nan,nan,nan,nan,0.00938125,0.00938125,0.00938125
27,6249.44,2.39403,1.81812,1.19677,2.18448,1.97392,1.17879,2.33736,0.48625,0.369544,0.37138,0.175873,nan,nan,nan,nan,nan,nan,nan,0.0093565,0.0093565,0.0093565
28,6492.81,2.42024,1.82971,1.20153,2.20253,1.96214,1.1765,2.32513,0.524307,0.348018,0.372577,0.176618,nan,nan,nan,nan,nan,nan,nan,0.00933175,0.00933175,0.00933175
29,6727.74,2.40026,1.80627,1.18804,2.18421,1.93635,1.17063,2.25138,0.455661,0.37428,0.372012,0.181448,nan,nan,nan,nan,nan,nan,nan,0.009307,0.009307,0.009307
30,6969.16,2.41217,1.81721,1.18693,2.19637,1.93827,1.16791,2.28596,0.487436,0.384539,0.379215,0.182907,nan,nan,nan,nan,nan,nan,nan,0.00928225,0.00928225,0.00928225
31,7201.37,2.39158,1.79994,1.19484,2.18267,1.90384,1.1673,2.29508,0.490447,0.378897,0.384239,0.183966,nan,nan,nan,nan,nan,nan,nan,0.0092575,0.0092575,0.0092575
32,7443.86,2.38608,1.77586,1.18557,2.17879,1.8976,1.1689,2.33971,0.471554,0.401397,0.389937,0.190032,nan,nan,nan,nan,nan,nan,nan,0.00923275,0.00923275,0.00923275
33,7681.73,2.40489,1.78465,1.18584,2.17379,1.87882,1.15777,2.27636,0.503326,0.381503,0.392722,0.189971,nan,nan,nan,nan,nan,nan,nan,0.009208,0.009208,0.009208
34,7918.53,2.37124,1.76679,1.18261,2.15975,1.86709,1.15533,2.25859,0.474914,0.404878,0.398963,0.193144,nan,nan,nan,nan,nan,nan,nan,0.00918325,0.00918325,0.00918325
35,8164.21,2.39082,1.772,1.18039,2.16034,1.84036,1.15768,2.30767,0.502917,0.396074,0.401223,0.198525,nan,nan,nan,nan,nan,nan,nan,0.0091585,0.0091585,0.0091585
36,8399.85,2.38907,1.76819,1.17392,2.16063,1.84635,1.14729,2.30987,0.497738,0.403823,0.405832,0.19948,nan,nan,nan,nan,nan,nan,nan,0.00913375,0.00913375,0.00913375
37,8643.67,2.37057,1.7587,1.17853,2.14751,1.83095,1.15316,2.20091,0.505138,0.412352,0.413365,0.205366,nan,nan,nan,nan,nan,nan,nan,0.009109,0.009109,0.009109
38,8880.46,2.38296,1.7618,1.17687,2.15992,1.84107,1.15387,2.2702,0.50376,0.411886,0.417289,0.206712,nan,nan,nan,nan,nan,nan,nan,0.00908425,0.00908425,0.00908425
39,9122.58,2.34367,1.72478,1.17112,2.12893,1.81019,1.15282,2.12964,0.520268,0.417965,0.422651,0.212541,nan,nan,nan,nan,nan,nan,nan,0.0090595,0.0090595,0.0090595
40,9366.14,2.33998,1.72399,1.16803,2.1292,1.79092,1.14763,2.20661,0.5033,0.421425,0.419528,0.211603,nan,nan,nan,nan,nan,nan,nan,0.00903475,0.00903475,0.00903475
41,9611.66,2.34729,1.71437,1.16747,2.13695,1.78506,1.14797,2.13861,0.516418,0.421651,0.425763,0.214092,nan,nan,nan,nan,nan,nan,nan,0.00901,0.00901,0.00901
42,9857.1,2.34995,1.72636,1.17452,2.11446,1.77295,1.14809,2.21909,0.509221,0.428701,0.428477,0.216809,nan,nan,nan,nan,nan,nan,nan,0.00898525,0.00898525,0.00898525
43,10094.6,2.34999,1.70516,1.15832,2.14031,1.76978,1.14119,2.15156,0.517178,0.428595,0.428114,0.218695,nan,nan,nan,nan,nan,nan,nan,0.0089605,0.0089605,0.0089605
44,10347,2.33739,1.72198,1.16871,2.11602,1.76381,1.14378,2.26427,0.494406,0.430156,0.42237,0.215826,nan,nan,nan,nan,nan,nan,nan,0.00893575,0.00893575,0.00893575
45,10580.5,2.34026,1.69933,1.15864,2.1399,1.75979,1.14514,2.05427,0.50057,0.431875,0.427761,0.219885,nan,nan,nan,nan,nan,nan,nan,0.008911,0.008911,0.008911
46,10827.5,2.35426,1.70884,1.1617,2.13437,1.74759,1.14423,2.13666,0.515884,0.431125,0.432901,0.223413,nan,nan,nan,nan,nan,nan,nan,0.00888625,0.00888625,0.00888625
47,11073.7,2.32102,1.6993,1.16212,2.09832,1.72431,1.14195,2.03684,0.525994,0.438426,0.440138,0.226021,nan,nan,nan,nan,nan,nan,nan,0.0088615,0.0088615,0.0088615
48,11307,2.31074,1.67931,1.16012,2.10617,1.7361,1.14398,2.1257,0.52408,0.440598,0.439071,0.226261,nan,nan,nan,nan,nan,nan,nan,0.00883675,0.00883675,0.00883675
49,11556.1,2.32122,1.67858,1.15536,2.10731,1.72093,1.1414,2.04608,0.529442,0.440354,0.44262,0.228763,nan,nan,nan,nan,nan,nan,nan,0.008812,0.008812,0.008812
50,11792.5,2.31474,1.65777,1.15179,2.11015,1.70688,1.13717,1.91444,0.523965,0.438962,0.443816,0.229114,nan,nan,nan,nan,nan,nan,nan,0.00878725,0.00878725,0.00878725
51,12037,2.30691,1.65902,1.15197,2.09939,1.70199,1.13983,2.00942,0.520867,0.44898,0.445904,0.231234,nan,nan,nan,nan,nan,nan,nan,0.0087625,0.0087625,0.0087625
52,12279.4,2.31247,1.6606,1.14867,2.09935,1.70463,1.13908,1.97115,0.525925,0.448183,0.447578,0.232765,nan,nan,nan,nan,nan,nan,nan,0.00873775,0.00873775,0.00873775
53,12515.4,2.31005,1.66409,1.14975,2.09318,1.69904,1.13809,1.93234,0.53216,0.445025,0.453148,0.234517,nan,nan,nan,nan,nan,nan,nan,0.008713,0.008713,0.008713
54,12757.4,2.31722,1.67102,1.14868,2.10419,1.70208,1.1398,2.03438,0.52555,0.452822,0.455212,0.237276,nan,nan,nan,nan,nan,nan,nan,0.00868825,0.00868825,0.00868825
55,12997.5,2.29351,1.65037,1.15052,2.08641,1.68563,1.14189,1.90698,0.524892,0.457593,0.455897,0.23728,nan,nan,nan,nan,nan,nan,nan,0.0086635,0.0086635,0.0086635
56,13253,2.28819,1.63075,1.14871,2.08067,1.68089,1.14177,1.90781,0.52159,0.461399,0.457421,0.239193,nan,nan,nan,nan,nan,nan,nan,0.00863875,0.00863875,0.00863875
57,13490.7,2.281,1.62754,1.1376,2.09425,1.67823,1.13915,1.84051,0.532736,0.457228,0.459461,0.239197,nan,nan,nan,nan,nan,nan,nan,0.008614,0.008614,0.008614
58,13737.1,2.26947,1.62724,1.15022,2.07934,1.66894,1.14773,1.87283,0.538419,0.457716,0.462609,0.241736,nan,nan,nan,nan,nan,nan,nan,0.00858925,0.00858925,0.00858925
59,13972.4,2.28181,1.64684,1.14618,2.09181,1.67097,1.14365,1.86671,0.532224,0.456077,0.461965,0.241642,nan,nan,nan,nan,nan,nan,nan,0.0085645,0.0085645,0.0085645
60,14219.4,2.26912,1.61043,1.14082,2.07628,1.66293,1.14161,1.82441,0.536459,0.458324,0.463515,0.243177,nan,nan,nan,nan,nan,nan,nan,0.00853975,0.00853975,0.00853975
61,14462.4,2.26908,1.61025,1.14631,2.07517,1.64957,1.14655,1.77176,0.532472,0.459773,0.464261,0.244125,nan,nan,nan,nan,nan,nan,nan,0.008515,0.008515,0.008515
62,14700.1,2.27067,1.62414,1.14246,2.09992,1.67211,1.14572,1.80299,0.528211,0.467564,0.465871,0.245067,nan,nan,nan,nan,nan,nan,nan,0.00849025,0.00849025,0.00849025
63,14950.1,2.27667,1.61918,1.14158,2.08721,1.64502,1.14398,1.7329,0.530965,0.46974,0.467316,0.245868,nan,nan,nan,nan,nan,nan,nan,0.0084655,0.0084655,0.0084655
64,15178.9,2.24918,1.59956,1.14071,2.06319,1.64021,1.14606,1.70759,0.537649,0.469064,0.468715,0.247712,nan,nan,nan,nan,nan,nan,nan,0.00844075,0.00844075,0.00844075
65,15428.8,2.25742,1.59292,1.13645,2.07036,1.63848,1.14247,1.70909,0.54387,0.46847,0.47041,0.2485,nan,nan,nan,nan,nan,nan,nan,0.008416,0.008416,0.008416
66,15667,2.26349,1.59247,1.13113,2.07389,1.62659,1.13487,1.68839,0.546733,0.466997,0.471526,0.250657,nan,nan,nan,nan,nan,nan,nan,0.00839125,0.00839125,0.00839125
67,15906.3,2.25032,1.58241,1.13901,2.07138,1.62988,1.14559,nan,0.545873,0.464941,0.472862,0.250965,nan,nan,nan,nan,nan,nan,nan,0.0083665,0.0083665,0.0083665
68,16150.2,2.2571,1.58268,1.13604,2.07346,1.61749,1.14118,1.62618,0.546717,0.465549,0.474236,0.252129,nan,nan,nan,nan,nan,nan,nan,0.00834175,0.00834175,0.00834175
69,16383.7,2.22532,1.56511,1.13714,2.05661,1.60989,1.14801,1.58463,0.549744,0.466466,0.475612,0.253236,nan,nan,nan,nan,nan,nan,nan,0.008317,0.008317,0.008317
70,16624.9,2.24174,1.5704,1.13607,2.05745,1.60556,1.15122,1.61605,0.550399,0.467736,0.476161,0.254202,nan,nan,nan,nan,nan,nan,nan,0.00829225,0.00829225,0.00829225
71,16858.8,2.23734,1.56097,1.1302,2.07085,1.62391,1.14968,1.5725,0.556745,0.465623,0.477531,0.255774,nan,nan,nan,nan,nan,nan,nan,0.0082675,0.0082675,0.0082675
72,17095.4,2.22938,1.58004,1.13964,2.06169,1.61285,1.16019,1.5793,0.554858,0.466611,0.479053,0.256971,nan,nan,nan,nan,nan,nan,nan,0.00824275,0.00824275,0.00824275
73,17331.7,2.24565,1.57975,1.13704,2.07085,1.62266,1.1599,1.51141,0.552275,0.469497,0.479606,0.258525,nan,nan,nan,nan,nan,nan,nan,0.008218,0.008218,0.008218
74,17573.6,2.23733,1.56414,1.13335,2.06833,1.60516,1.15696,1.52562,0.551391,0.471798,0.480365,0.259134,nan,nan,nan,nan,nan,nan,nan,0.00819325,0.00819325,0.00819325
75,17809.8,2.21361,1.55317,1.13351,2.04555,1.59466,1.16083,1.53049,0.549289,0.473803,0.480721,0.25976,nan,nan,nan,nan,nan,nan,nan,0.0081685,0.0081685,0.0081685
76,18049.2,2.21733,1.5529,1.1309,2.0641,1.60341,1.16105,1.39857,0.550943,0.474405,0.481658,0.260759,nan,nan,nan,nan,nan,nan,nan,0.00814375,0.00814375,0.00814375
77,18281.9,2.20763,1.55269,1.13195,2.05747,1.60087,1.16244,1.46323,0.553579,0.474083,0.482488,0.261218,nan,nan,nan,nan,nan,nan,nan,0.008119,0.008119,0.008119
78,18520.9,2.21281,1.54147,1.12916,2.05297,1.58302,1.15808,1.39849,0.552521,0.476358,0.483288,0.262331,nan,nan,nan,nan,nan,nan,nan,0.00809425,0.00809425,0.00809425
79,18754.8,2.21057,1.53734,1.1293,2.05757,1.58394,1.16745,1.40328,0.552797,0.477443,0.483651,0.262377,nan,nan,nan,nan,nan,nan,nan,0.0080695,0.0080695,0.0080695
80,18996.8,2.20079,1.53711,1.12593,2.04559,1.5756,1.16478,1.42863,0.554312,0.478411,0.484285,0.263028,nan,nan,nan,nan,nan,nan,nan,0.00804475,0.00804475,0.00804475
81,19233.2,2.21189,1.54061,1.1277,2.0655,1.5891,1.17124,1.33514,0.559127,0.477229,0.485793,0.263484,nan,nan,nan,nan,nan,nan,nan,0.00802,0.00802,0.00802
82,19475.2,2.22287,1.55141,1.12885,2.07492,1.59509,1.1758,1.42864,0.557233,0.480297,0.486288,0.263853,nan,nan,nan,nan,nan,nan,nan,0.00799525,0.00799525,0.00799525
83,19712.6,2.19629,1.51842,1.12158,2.06569,1.577,1.17448,1.34486,0.558642,0.4794,0.487166,0.264304,nan,nan,nan,nan,nan,nan,nan,0.0079705,0.0079705,0.0079705
84,19949.3,2.21786,1.54698,1.12537,2.07788,1.59703,1.18122,1.35949,0.559116,0.479936,0.487746,0.264549,nan,nan,nan,nan,nan,nan,nan,0.00794575,0.00794575,0.00794575
85,20184.8,2.18142,1.5177,1.12632,2.05944,1.58257,1.18341,1.33783,0.556664,0.481509,0.488466,0.265187,nan,nan,nan,nan,nan,nan,nan,0.007921,0.007921,0.007921
86,20426.5,2.19229,1.5188,1.12257,2.06991,1.58312,1.18322,1.3318,0.556699,0.482062,0.488774,0.265311,nan,nan,nan,nan,nan,nan,nan,0.00789625,0.00789625,0.00789625
87,20658.4,2.19486,1.51735,1.12221,2.06551,1.585,1.18591,1.33336,0.558635,0.481104,0.489413,0.265772,nan,nan,nan,nan,nan,nan,nan,0.0078715,0.0078715,0.0078715
88,20900.2,2.19529,1.52935,1.1209,2.08346,1.58441,1.19239,1.35185,0.556097,0.483898,0.490219,0.266487,nan,nan,nan,nan,nan,nan,nan,0.00784675,0.00784675,0.00784675
89,21130.2,2.18815,1.51078,1.12229,2.07802,1.58193,1.19523,1.30505,0.557159,0.483525,0.491169,0.267094,nan,nan,nan,nan,nan,nan,nan,0.007822,0.007822,0.007822
90,21370.1,2.18899,1.51229,1.11377,2.0791,1.58892,1.19004,1.26288,0.557143,0.484849,0.491394,0.267258,nan,nan,nan,nan,nan,nan,nan,0.00779725,0.00779725,0.00779725
91,21593.9,2.18979,1.50264,1.11554,2.07862,1.59051,1.19425,1.23727,0.557867,0.485214,0.492055,0.267456,nan,nan,nan,nan,nan,nan,nan,0.0077725,0.0077725,0.0077725
92,21820.4,2.16185,1.48095,1.11558,2.07593,1.58463,1.2019,1.24817,0.561183,0.485058,0.492261,0.267889,nan,nan,nan,nan,nan,nan,nan,0.00774775,0.00774775,0.00774775
93,22041.4,2.15845,1.48749,1.12236,2.07744,1.58658,1.20988,1.26959,0.562832,0.48549,0.492958,0.26856,nan,nan,nan,nan,nan,nan,nan,0.007723,0.007723,0.007723
94,22260,2.15983,1.48138,1.11516,2.09069,1.59203,1.20699,1.24791,0.564592,0.484993,0.493663,0.268856,nan,nan,nan,nan,nan,nan,nan,0.00769825,0.00769825,0.00769825
95,22480.9,2.15309,1.47755,1.12105,2.0805,1.59136,1.21512,1.26618,0.563635,0.485965,0.494309,0.269389,nan,nan,nan,nan,nan,nan,nan,0.0076735,0.0076735,0.0076735
96,22700.5,2.17479,1.49448,1.1164,2.11411,1.61103,1.22327,1.22564,0.565542,0.48581,0.494886,0.269845,nan,nan,nan,nan,nan,nan,nan,0.00764875,0.00764875,0.00764875
97,22920.1,2.1657,1.47987,1.11221,2.09668,1.59747,1.22223,1.25211,0.565688,0.486716,0.495462,0.27086,nan,nan,nan,nan,nan,nan,nan,0.007624,0.007624,0.007624
98,23140.1,2.1598,1.48263,1.11535,2.10447,1.60506,1.2265,1.19885,0.565344,0.487985,0.495903,0.271276,nan,nan,nan,nan,nan,nan,nan,0.00759925,0.00759925,0.00759925
99,23357.4,2.16138,1.48286,1.11858,2.11622,1.61966,1.24023,1.23712,0.565878,0.489614,0.496688,0.271846,nan,nan,nan,nan,nan,nan,nan,0.0075745,0.0075745,0.0075745
100,23576.4,2.16316,1.48379,1.11551,2.12099,1.61935,1.24023,1.17977,0.568644,0.488191,0.497131,0.27241,nan,nan,nan,nan,nan,nan,nan,0.00754975,0.00754975,0.00754975
101,23791.6,2.16028,1.47235,1.11569,2.12835,1.62277,1.24361,1.18742,0.567605,0.491337,0.497927,0.272843,nan,nan,nan,nan,nan,nan,nan,0.007525,0.007525,0.007525
102,23983.1,2.15604,1.47577,1.111,2.12828,1.62303,1.24819,1.22369,0.565879,0.49322,0.498749,0.273591,nan,nan,nan,nan,nan,nan,nan,0.00750025,0.00750025,0.00750025
103,24168.8,2.14146,1.46796,1.11521,2.12483,1.63121,1.25679,1.19537,0.566833,0.493232,0.499392,0.274142,nan,nan,nan,nan,nan,nan,nan,0.0074755,0.0074755,0.0074755
104,24333.9,2.14758,1.46241,1.10464,2.13614,1.62487,1.24875,1.17689,0.567614,0.49359,0.50033,0.274667,nan,nan,nan,nan,nan,nan,nan,0.00745075,0.00745075,0.00745075
105,24475.2,2.15025,1.4651,1.11487,2.13995,1.63633,1.2651,1.16402,0.56828,0.493421,0.500842,0.275092,nan,nan,nan,nan,nan,nan,nan,0.007426,0.007426,0.007426
106,24615.3,2.135,1.4593,1.11843,2.15287,1.64632,1.27728,1.16034,0.566502,0.496444,0.501389,0.275572,nan,nan,nan,nan,nan,nan,nan,0.00740125,0.00740125,0.00740125
107,24755.8,2.15324,1.46157,1.11035,2.16653,1.65355,1.26945,1.1728,0.570888,0.49396,0.501593,0.275831,nan,nan,nan,nan,nan,nan,nan,0.0073765,0.0073765,0.0073765
108,24893.7,2.13465,1.45134,1.11486,2.16223,1.67051,1.28686,1.17272,0.569587,0.495827,0.502071,0.27671,nan,nan,nan,nan,nan,nan,nan,0.00735175,0.00735175,0.00735175
109,25033.1,2.13538,1.45388,1.11373,2.15879,1.66963,1.28784,1.09046,0.572274,0.49372,0.502354,0.277242,nan,nan,nan,nan,nan,nan,nan,0.007327,0.007327,0.007327
110,25172.6,2.15596,1.46145,1.11324,2.191,1.68392,1.29642,1.14193,0.572133,0.494484,0.50306,0.277312,nan,nan,nan,nan,nan,nan,nan,0.00730225,0.00730225,0.00730225
111,25309.6,2.12748,1.44514,1.11207,2.18541,1.6937,1.30561,1.17936,0.573311,0.494332,0.503502,0.277806,nan,nan,nan,nan,nan,nan,nan,0.0072775,0.0072775,0.0072775
112,25448.4,2.12165,1.44366,1.11287,2.18,1.69813,1.31196,1.17798,0.575327,0.493941,0.503993,0.278387,nan,nan,nan,nan,nan,nan,nan,0.00725275,0.00725275,0.00725275
113,25587.9,2.14414,1.45281,1.10805,2.20526,1.71379,1.31564,1.15899,0.576151,0.495047,0.504454,0.279007,nan,nan,nan,nan,nan,nan,nan,0.007228,0.007228,0.007228
114,25725.1,2.13195,1.45387,1.1133,2.20828,1.71431,1.3234,1.1251,0.572751,0.497098,0.504401,0.278822,nan,nan,nan,nan,nan,nan,nan,0.00720325,0.00720325,0.00720325
115,25863.4,2.12966,1.44793,1.11332,2.2228,1.73145,1.33123,1.14854,0.572894,0.496305,0.504668,0.27946,nan,nan,nan,nan,nan,nan,nan,0.0071785,0.0071785,0.0071785
116,26002.4,2.11938,1.43621,1.11218,2.22777,1.72693,1.33715,1.11743,0.572511,0.496927,0.50553,0.279748,nan,nan,nan,nan,nan,nan,nan,0.00715375,0.00715375,0.00715375
117,26139.6,2.12212,1.42905,1.11032,2.22235,1.73809,1.34239,1.13671,0.574042,0.496668,0.505857,0.280338,nan,nan,nan,nan,nan,nan,nan,0.007129,0.007129,0.007129
118,26277.8,2.11905,1.42899,1.11017,2.22735,1.73949,1.35168,1.15988,0.573329,0.496364,0.506002,0.280276,nan,nan,nan,nan,nan,nan,nan,0.00710425,0.00710425,0.00710425
119,26416.3,2.12177,1.43228,1.10984,2.25042,1.75622,1.35883,1.13845,0.575247,0.496841,0.506834,0.280839,nan,nan,nan,nan,nan,nan,nan,0.0070795,0.0070795,0.0070795
120,26553.5,2.0975,1.41299,1.11094,2.23645,1.76304,1.36916,1.15306,0.577379,0.496431,0.5077,0.281285,nan,nan,nan,nan,nan,nan,nan,0.00705475,0.00705475,0.00705475
121,26691.3,2.11556,1.42959,1.10944,2.25575,1.77088,1.36937,1.17315,0.575646,0.496824,0.508163,0.281777,nan,nan,nan,nan,nan,nan,nan,0.00703,0.00703,0.00703
122,26828.5,2.11384,1.41617,1.11117,2.27611,1.79065,1.38143,1.17163,0.57687,0.49569,0.508769,0.282289,nan,nan,nan,nan,nan,nan,nan,0.00700525,0.00700525,0.00700525
123,26964.7,2.11738,1.4282,1.11149,2.28629,1.8021,1.39059,1.13923,0.578185,0.495308,0.508878,0.282319,nan,nan,nan,nan,nan,nan,nan,0.0069805,0.0069805,0.0069805
124,27101.5,2.09423,1.42276,1.11144,2.29154,1.81835,1.40557,1.17227,0.579214,0.494521,0.509625,0.282659,nan,nan,nan,nan,nan,nan,nan,0.00695575,0.00695575,0.00695575
125,27238.7,2.09761,1.41145,1.11157,2.30201,1.82517,1.40886,1.17663,0.578553,0.495978,0.510164,0.283049,nan,nan,nan,nan,nan,nan,nan,0.006931,0.006931,0.006931
126,27374,2.0967,1.41372,1.1095,2.30687,1.83976,1.41945,1.15436,0.580968,0.495374,0.510827,0.283696,nan,nan,nan,nan,nan,nan,nan,0.00690625,0.00690625,0.00690625
127,27510.5,2.10246,1.40895,1.11305,2.32258,1.84797,1.43077,1.16442,0.584501,0.494346,0.51146,0.283547,nan,nan,nan,nan,nan,nan,nan,0.0068815,0.0068815,0.0068815
128,27647,2.10127,1.41889,1.11009,2.33526,1.86587,1.4363,1.18809,0.585497,0.495574,0.511934,0.283854,nan,nan,nan,nan,nan,nan,nan,0.00685675,0.00685675,0.00685675
129,27784.4,2.10681,1.42368,1.10854,2.35251,1.88509,1.44126,1.18178,0.586677,0.496231,0.51264,0.284135,nan,nan,nan,nan,nan,nan,nan,0.006832,0.006832,0.006832
130,27919.6,2.09171,1.40219,1.10987,2.34126,1.87194,1.44439,1.21212,0.588926,0.495002,0.513627,0.284924,nan,nan,nan,nan,nan,nan,nan,0.00680725,0.00680725,0.00680725
131,28056.4,2.1013,1.40002,1.10716,2.36766,1.88869,1.45819,1.17585,0.588767,0.496295,0.513554,0.285169,nan,nan,nan,nan,nan,nan,nan,0.0067825,0.0067825,0.0067825
132,28192.4,2.08758,1.40736,1.11076,2.36498,1.91148,1.47083,1.17153,0.5898,0.49616,0.513502,0.285225,nan,nan,nan,nan,nan,nan,nan,0.00675775,0.00675775,0.00675775
133,28327.5,2.09316,1.40416,1.11309,2.38815,1.91411,1.48007,1.2043,0.589019,0.49718,0.513595,0.285617,nan,nan,nan,nan,nan,nan,nan,0.006733,0.006733,0.006733
134,28464.1,2.07697,1.3914,1.11171,2.37986,1.90467,1.47958,1.1752,0.593359,0.495714,0.513793,0.28607,nan,nan,nan,nan,nan,nan,nan,0.00670825,0.00670825,0.00670825
135,28600.5,2.09353,1.40474,1.10907,2.41205,1.94222,1.49117,1.19774,0.593741,0.495328,0.513876,0.286354,nan,nan,nan,nan,nan,nan,nan,0.0066835,0.0066835,0.0066835
