# source_log: /mnt/dataY/ydf/projects/LADD_og/logs/formal_nomosaic_20260528/baselines/sar_yolo11n_hbb_800ep_cos_nomosaic_albu_b64_s42_gpu2.log
# source_log_size_bytes: 31585260
# note: extracted from raw log; ANSI progress control characters removed; full raw log retained on server 90.

800/800      2.53G     0.9353     0.4774     0.8182        162        256: 11% ━─────────── 26/230 2.7it/s 9.9s<1:15
800/800      2.53G     0.9395     0.4764     0.8162        163        256: 20% ━━────────── 47/230 2.5it/s 18.1s<1:12
800/800      2.53G     0.9386     0.4759      0.816        127        256: 21% ━━╸───────── 48/230 2.6it/s 18.5s<1:11
800/800      2.53G      0.938     0.4755     0.8163        140        256: 21% ━━╸───────── 49/230 2.6it/s 18.9s<1:09
800/800      2.53G     0.9355     0.4741     0.8158        127        256: 22% ━━╸───────── 50/230 2.6it/s 19.3s<1:08
800/800      2.53G     0.9354     0.4736     0.8162        139        256: 22% ━━╸───────── 51/230 2.7it/s 19.6s<1:07
800/800      2.53G     0.9352     0.4735     0.8164        146        256: 23% ━━╸───────── 52/230 2.7it/s 20.0s<1:06
800/800      2.53G     0.9362     0.4739      0.816        144        256: 23% ━━╸───────── 53/230 2.8it/s 20.3s<1:04
800/800      2.53G     0.9446      0.477     0.8155        250        256: 23% ━━╸───────── 54/230 2.7it/s 20.7s<1:04
800/800      2.53G     0.9468      0.478     0.8153        199        256: 24% ━━╸───────── 55/230 2.7it/s 21.1s<1:05
800/800      2.53G     0.9459     0.4781     0.8154        139        256: 24% ━━╸───────── 56/230 2.7it/s 21.5s<1:05
800/800      2.53G      0.947     0.4782     0.8152        221        256: 25% ━━╸───────── 57/230 2.7it/s 21.9s<1:05
800/800      2.53G     0.9484     0.4791     0.8154        151        256: 25% ━━━───────── 58/230 2.7it/s 22.2s<1:05
800/800      2.53G     0.9473     0.4791     0.8153        117        256: 26% ━━━───────── 59/230 2.6it/s 22.6s<1:06
800/800      2.53G     0.9467     0.4788     0.8155        107        256: 26% ━━━───────── 60/230 2.6it/s 23.0s<1:05
800/800      2.53G     0.9491     0.4795     0.8155        196        256: 27% ━━━───────── 61/230 2.6it/s 23.4s<1:04
800/800      2.53G     0.9521     0.4803     0.8159        181        256: 27% ━━━───────── 62/230 2.6it/s 23.8s<1:04
800/800      2.53G     0.9541     0.4808     0.8159        215        256: 27% ━━━───────── 63/230 2.6it/s 24.2s<1:03
800/800      2.53G     0.9542     0.4811      0.816        121        256: 28% ━━━───────── 64/230 2.6it/s 24.5s<1:03
800/800      2.53G      0.955     0.4815      0.816        191        256: 28% ━━━───────── 65/230 2.6it/s 24.9s<1:04
800/800      2.53G     0.9562     0.4817     0.8159        163        256: 29% ━━━───────── 66/230 2.6it/s 25.3s<1:03
800/800      2.53G     0.9569     0.4816      0.816        196        256: 29% ━━━───────── 67/230 2.4it/s 25.8s<1:07
800/800      2.53G     0.9577     0.4823     0.8165        146        256: 30% ━━━╸──────── 68/230 2.4it/s 26.2s<1:08
800/800      2.53G     0.9607     0.4834     0.8163        220        256: 30% ━━━╸──────── 69/230 2.5it/s 26.6s<1:05
800/800      2.53G     0.9607     0.4838     0.8164        130        256: 30% ━━━╸──────── 70/230 2.5it/s 27.0s<1:04
800/800      2.53G     0.9589     0.4832     0.8163        109        256: 31% ━━━╸──────── 71/230 2.5it/s 27.4s<1:03
800/800      2.53G     0.9575     0.4826     0.8167        121        256: 31% ━━━╸──────── 72/230 2.6it/s 27.8s<1:02
800/800      2.53G     0.9556     0.4816     0.8167        117        256: 32% ━━━╸──────── 73/230 2.5it/s 28.2s<1:02
800/800      2.53G     0.9551     0.4814     0.8171        116        256: 32% ━━━╸──────── 74/230 2.5it/s 28.6s<1:01
800/800      2.53G     0.9566     0.4822     0.8172        136        256: 33% ━━━╸──────── 75/230 2.5it/s 29.0s<1:01
800/800      2.53G     0.9556     0.4815     0.8168        125        256: 33% ━━━╸──────── 76/230 2.6it/s 29.3s<59.8s
800/800      2.53G     0.9546     0.4815     0.8167        115        256: 33% ━━━━──────── 77/230 2.6it/s 29.7s<59.2s
800/800      2.53G     0.9578     0.4826     0.8166        160        256: 34% ━━━━──────── 78/230 2.6it/s 30.1s<58.7s
800/800      2.53G     0.9566     0.4823     0.8166        115        256: 34% ━━━━──────── 79/230 2.6it/s 30.5s<57.1s
800/800      2.53G     0.9569     0.4821     0.8171        147        256: 35% ━━━━──────── 80/230 2.6it/s 30.8s<56.7s
800/800      2.53G     0.9566     0.4819     0.8167        172        256: 35% ━━━━──────── 81/230 2.7it/s 31.2s<55.7s
800/800      2.53G     0.9559     0.4814     0.8168        164        256: 36% ━━━━──────── 82/230 2.7it/s 31.6s<55.2s
800/800      2.53G     0.9578     0.4817     0.8167        194        256: 36% ━━━━──────── 83/230 2.6it/s 32.0s<56.6s
800/800      2.53G     0.9605     0.4828     0.8175        128        256: 37% ━━━━──────── 84/230 2.6it/s 32.4s<56.3s
800/800      2.53G      0.958     0.4817     0.8179        109        256: 37% ━━━━──────── 85/230 2.6it/s 32.8s<55.6s
800/800      2.53G     0.9592     0.4822     0.8181        152        256: 37% ━━━━──────── 86/230 2.6it/s 33.1s<54.9s
800/800      2.53G     0.9611     0.4827      0.818        245        256: 38% ━━━━╸─────── 87/230 2.6it/s 33.5s<54.4s
800/800      2.53G     0.9625      0.483     0.8178        140        256: 38% ━━━━╸─────── 88/230 2.7it/s 33.9s<53.1s
800/800      2.53G     0.9614     0.4825     0.8177        169        256: 39% ━━━━╸─────── 89/230 2.7it/s 34.3s<53.1s
800/800      2.53G     0.9609     0.4828     0.8178        187        256: 39% ━━━━╸─────── 90/230 2.6it/s 34.6s<53.0s
800/800      2.53G     0.9597     0.4823     0.8181        110        256: 40% ━━━━╸─────── 91/230 2.6it/s 35.0s<53.2s
800/800      2.53G     0.9588     0.4816      0.818        141        256: 40% ━━━━╸─────── 92/230 2.6it/s 35.4s<53.1s
800/800      2.53G     0.9589     0.4817     0.8183        121        256: 40% ━━━━╸─────── 93/230 2.6it/s 35.8s<52.9s
800/800      2.53G     0.9583     0.4816     0.8185        126        256: 41% ━━━━╸─────── 94/230 2.5it/s 36.2s<53.6s
800/800      2.53G     0.9587     0.4814     0.8186        160        256: 41% ━━━━╸─────── 95/230 2.5it/s 36.6s<53.1s
800/800      2.53G     0.9598     0.4819     0.8186        149        256: 42% ━━━━━─────── 96/230 2.6it/s 37.0s<51.3s
800/800      2.53G     0.9603      0.482      0.819        127        256: 42% ━━━━━─────── 97/230 2.6it/s 37.4s<50.9s
800/800      2.53G     0.9608      0.482     0.8191        149        256: 43% ━━━━━─────── 98/230 2.6it/s 37.7s<50.5s
800/800      2.53G      0.959     0.4812      0.819        116        256: 43% ━━━━━─────── 99/230 2.6it/s 38.1s<50.6s
800/800      2.53G     0.9585      0.481     0.8187        164        256: 43% ━━━━━─────── 100/230 2.6it/s 38.5s<49.8s
800/800      2.53G     0.9583      0.481     0.8188        135        256: 44% ━━━━━─────── 101/230 2.6it/s 38.9s<49.4s
800/800      2.53G       0.96     0.4818     0.8187        167        256: 44% ━━━━━─────── 102/230 2.6it/s 39.3s<48.4s
800/800      2.53G     0.9599     0.4815     0.8187        167        256: 45% ━━━━━─────── 103/230 2.7it/s 39.6s<47.4s
800/800      2.53G     0.9587      0.481     0.8187        115        256: 45% ━━━━━─────── 104/230 2.7it/s 40.0s<47.0s
800/800      2.53G     0.9586      0.481     0.8188        132        256: 46% ━━━━━─────── 105/230 2.7it/s 40.4s<46.6s
800/800      2.53G     0.9595     0.4813     0.8189        158        256: 46% ━━━━━╸────── 106/230 2.7it/s 40.8s<46.4s
800/800      2.53G      0.958     0.4807     0.8191        132        256: 47% ━━━━━╸────── 107/230 2.7it/s 41.1s<45.1s
800/800      2.53G     0.9578     0.4809     0.8192        109        256: 47% ━━━━━╸────── 108/230 2.7it/s 41.5s<45.7s
800/800      2.53G     0.9579      0.481     0.8191        137        256: 47% ━━━━━╸────── 109/230 2.4it/s 42.1s<51.0s
800/800      2.53G     0.9587     0.4812     0.8192        180        256: 48% ━━━━━╸────── 110/230 2.4it/s 42.5s<49.5s
800/800      2.53G     0.9586     0.4814     0.8194        153        256: 48% ━━━━━╸────── 111/230 2.5it/s 42.9s<47.8s
800/800      2.53G     0.9578     0.4809     0.8193        132        256: 49% ━━━━━╸────── 112/230 2.6it/s 43.2s<46.0s
800/800      2.53G     0.9598     0.4815     0.8191        235        256: 49% ━━━━━╸────── 113/230 2.6it/s 43.6s<45.0s
800/800      2.53G     0.9594     0.4813     0.8192        118        256: 50% ━━━━━╸────── 114/230 2.6it/s 44.0s<44.3s
800/800      2.53G     0.9599     0.4815     0.8192        115        256: 50% ━━━━━━────── 115/230 2.7it/s 44.3s<43.0s
800/800      2.53G       0.96     0.4816      0.819        128        256: 50% ━━━━━━────── 116/230 2.7it/s 44.7s<42.9s
800/800      2.53G     0.9592     0.4815     0.8189        138        256: 51% ━━━━━━────── 117/230 2.7it/s 45.1s<41.9s
800/800      2.53G      0.958     0.4812     0.8187        118        256: 51% ━━━━━━────── 118/230 2.7it/s 45.5s<42.3s
800/800      2.53G     0.9573     0.4807     0.8187        147        256: 52% ━━━━━━────── 119/230 2.8it/s 45.8s<40.0s
800/800      2.53G     0.9566     0.4805     0.8189        179        256: 52% ━━━━━━────── 120/230 2.7it/s 46.2s<40.7s
800/800      2.53G     0.9564     0.4803     0.8188        163        256: 53% ━━━━━━────── 121/230 2.7it/s 46.6s<40.7s
800/800      2.53G     0.9576     0.4806     0.8185        143        256: 53% ━━━━━━────── 122/230 2.6it/s 47.0s<42.1s
800/800      2.53G     0.9578     0.4807     0.8185        236        256: 53% ━━━━━━────── 123/230 2.6it/s 47.4s<41.4s
800/800      2.53G      0.957     0.4805     0.8186        125        256: 54% ━━━━━━────── 124/230 2.6it/s 47.8s<40.8s
800/800      2.53G     0.9574     0.4807     0.8186        129        256: 54% ━━━━━━╸───── 125/230 2.6it/s 48.1s<39.6s
800/800      2.53G     0.9566     0.4803     0.8188        117        256: 55% ━━━━━━╸───── 126/230 2.6it/s 48.5s<39.7s
800/800      2.53G     0.9571     0.4805     0.8185        166        256: 55% ━━━━━━╸───── 127/230 2.6it/s 48.9s<38.9s
800/800      2.53G     0.9563       0.48     0.8184        136        256: 56% ━━━━━━╸───── 128/230 2.7it/s 49.3s<38.4s
800/800      2.53G     0.9566     0.4801     0.8182        134        256: 56% ━━━━━━╸───── 129/230 2.7it/s 49.6s<38.0s
800/800      2.53G     0.9558       0.48     0.8182        119        256: 57% ━━━━━━╸───── 130/230 2.6it/s 50.0s<37.9s
800/800      2.53G     0.9559     0.4798      0.818        162        256: 57% ━━━━━━╸───── 131/230 2.6it/s 50.4s<38.2s
800/800      2.53G     0.9569     0.4801     0.8181        137        256: 57% ━━━━━━╸───── 132/230 2.5it/s 50.8s<38.8s
800/800      2.53G     0.9565     0.4799     0.8181        173        256: 58% ━━━━━━╸───── 133/230 2.5it/s 51.3s<38.8s
800/800      2.53G     0.9565     0.4799     0.8181        193        256: 58% ━━━━━━╸───── 134/230 2.4it/s 51.7s<39.8s
800/800      2.53G     0.9572     0.4802     0.8183        156        256: 59% ━━━━━━━───── 135/230 2.5it/s 52.1s<38.5s
800/800      2.53G     0.9566       0.48     0.8182        112        256: 59% ━━━━━━━───── 136/230 2.5it/s 52.5s<37.8s
800/800      2.53G      0.957     0.4804     0.8183        207        256: 60% ━━━━━━━───── 137/230 2.5it/s 52.9s<36.5s
800/800      2.53G     0.9562     0.4802     0.8183        130        256: 60% ━━━━━━━───── 138/230 2.5it/s 53.3s<36.8s
800/800      2.53G     0.9553     0.4799     0.8183        128        256: 60% ━━━━━━━───── 139/230 2.5it/s 53.7s<36.3s
800/800      2.53G     0.9549     0.4799     0.8184        132        256: 61% ━━━━━━━───── 140/230 2.5it/s 54.1s<35.8s
800/800      2.53G     0.9541     0.4797     0.8185        121        256: 61% ━━━━━━━───── 141/230 2.5it/s 54.5s<35.1s
800/800      2.53G     0.9553       0.48     0.8186        215        256: 62% ━━━━━━━───── 142/230 2.6it/s 54.8s<34.4s
800/800      2.53G     0.9543     0.4797     0.8186        127        256: 62% ━━━━━━━───── 143/230 2.6it/s 55.2s<33.0s
800/800      2.53G     0.9553       0.48     0.8188        189        256: 63% ━━━━━━━╸──── 144/230 2.6it/s 55.6s<32.5s
800/800      2.53G     0.9562     0.4805     0.8188        134        256: 63% ━━━━━━━╸──── 145/230 2.7it/s 55.9s<31.9s
800/800      2.53G     0.9557     0.4804     0.8189        162        256: 63% ━━━━━━━╸──── 146/230 2.6it/s 56.3s<31.7s
800/800      2.53G     0.9575     0.4809     0.8188        235        256: 64% ━━━━━━━╸──── 147/230 2.6it/s 56.7s<31.7s
800/800      2.53G     0.9572     0.4809     0.8187        103        256: 64% ━━━━━━━╸──── 148/230 2.7it/s 57.1s<30.8s
800/800      2.53G     0.9575     0.4813     0.8187        106        256: 65% ━━━━━━━╸──── 149/230 2.6it/s 57.5s<30.6s
800/800      2.53G     0.9571     0.4811     0.8188        128        256: 65% ━━━━━━━╸──── 150/230 2.7it/s 57.8s<29.3s
800/800      2.53G     0.9575      0.481     0.8188        159        256: 66% ━━━━━━━╸──── 151/230 2.7it/s 58.2s<29.4s
800/800      2.53G     0.9584     0.4814     0.8189        191        256: 66% ━━━━━━━╸──── 152/230 2.7it/s 58.6s<29.4s
800/800      2.53G      0.959     0.4815     0.8188        108        256: 67% ━━━━━━━╸──── 153/230 2.7it/s 59.0s<29.0s
800/800      2.53G     0.9585     0.4813      0.819        193        256: 67% ━━━━━━━━──── 154/230 2.6it/s 59.3s<28.9s
800/800      2.53G     0.9588     0.4815      0.819        125        256: 67% ━━━━━━━━──── 155/230 2.7it/s 59.7s<27.9s
800/800      2.53G     0.9583     0.4811      0.819        170        256: 68% ━━━━━━━━──── 156/230 2.7it/s 1:00<27.3s
800/800      2.53G     0.9584     0.4809      0.819        194        256: 68% ━━━━━━━━──── 157/230 2.8it/s 1:00<25.8s
800/800      2.53G     0.9574     0.4806      0.819        151        256: 69% ━━━━━━━━──── 158/230 3.0it/s 1:01<24.2s
800/800      2.53G     0.9569     0.4804     0.8188        179        256: 69% ━━━━━━━━──── 159/230 3.1it/s 1:01<23.1s
800/800      2.53G     0.9583     0.4809     0.8189        117        256: 70% ━━━━━━━━──── 160/230 3.1it/s 1:01<22.4s
800/800      2.53G     0.9586     0.4809      0.819        160        256: 70% ━━━━━━━━──── 161/230 3.2it/s 1:02<21.3s
800/800      2.53G     0.9577     0.4805     0.8189        127        256: 70% ━━━━━━━━──── 162/230 3.3it/s 1:02<20.8s
800/800      2.53G     0.9585     0.4809     0.8188        179        256: 71% ━━━━━━━━╸─── 163/230 3.3it/s 1:02<20.4s
800/800      2.53G     0.9586     0.4808     0.8186        190        256: 71% ━━━━━━━━╸─── 164/230 3.3it/s 1:02<20.3s
800/800      2.53G     0.9595      0.481     0.8184        241        256: 72% ━━━━━━━━╸─── 165/230 3.2it/s 1:03<20.1s
800/800      2.53G     0.9587     0.4807     0.8186        144        256: 72% ━━━━━━━━╸─── 166/230 3.4it/s 1:03<18.9s
800/800      2.53G     0.9589     0.4808     0.8187        131        256: 73% ━━━━━━━━╸─── 167/230 3.4it/s 1:03<18.8s
800/800      2.53G     0.9584     0.4807     0.8188        155        256: 73% ━━━━━━━━╸─── 168/230 3.4it/s 1:04<18.5s
800/800      2.53G       0.96     0.4812     0.8187        264        256: 73% ━━━━━━━━╸─── 169/230 3.3it/s 1:04<18.6s
800/800      2.53G     0.9601     0.4813     0.8187        149        256: 74% ━━━━━━━━╸─── 170/230 3.1it/s 1:04<19.1s
800/800      2.53G     0.9601     0.4811     0.8187        118        256: 74% ━━━━━━━━╸─── 171/230 3.1it/s 1:05<19.0s
800/800      2.53G     0.9609     0.4816     0.8188        150        256: 75% ━━━━━━━━╸─── 172/230 3.2it/s 1:05<18.3s
800/800      2.53G     0.9599     0.4813     0.8188        133        256: 75% ━━━━━━━━━─── 173/230 3.2it/s 1:05<17.8s
800/800      2.53G     0.9593     0.4809     0.8189        128        256: 76% ━━━━━━━━━─── 174/230 3.2it/s 1:06<17.3s
800/800      2.53G     0.9594     0.4809      0.819        194        256: 76% ━━━━━━━━━─── 175/230 3.2it/s 1:06<17.0s
800/800      2.53G     0.9596      0.481      0.819        120        256: 77% ━━━━━━━━━─── 176/230 3.4it/s 1:06<15.7s
800/800      2.53G     0.9594     0.4809     0.8191        101        256: 77% ━━━━━━━━━─── 177/230 3.4it/s 1:06<15.5s
800/800      2.53G     0.9594     0.4809     0.8192        132        256: 77% ━━━━━━━━━─── 178/230 3.4it/s 1:07<15.3s
800/800      2.53G     0.9597      0.481     0.8194        137        256: 78% ━━━━━━━━━─── 179/230 3.4it/s 1:07<15.0s
800/800      2.53G     0.9603     0.4812     0.8193        124        256: 78% ━━━━━━━━━─── 180/230 3.4it/s 1:07<14.8s
800/800      2.53G     0.9602     0.4812     0.8194        134        256: 79% ━━━━━━━━━─── 181/230 3.4it/s 1:08<14.5s
800/800      2.53G     0.9602     0.4813     0.8194        148        256: 79% ━━━━━━━━━─── 182/230 3.4it/s 1:08<14.3s
800/800      2.53G     0.9601     0.4813     0.8196        201        256: 80% ━━━━━━━━━╸── 183/230 3.3it/s 1:08<14.3s
800/800      2.53G     0.9601     0.4814     0.8196        160        256: 80% ━━━━━━━━━╸── 184/230 3.3it/s 1:09<14.1s
800/800      2.53G       0.96     0.4813     0.8196        177        256: 80% ━━━━━━━━━╸── 185/230 3.3it/s 1:09<13.8s
800/800      2.53G     0.9616     0.4817     0.8197        205        256: 81% ━━━━━━━━━╸── 186/230 3.2it/s 1:09<13.6s
800/800      2.53G     0.9618     0.4817     0.8198        167        256: 81% ━━━━━━━━━╸── 187/230 3.3it/s 1:10<13.2s
800/800      2.53G     0.9621     0.4817     0.8199        166        256: 82% ━━━━━━━━━╸── 188/230 3.3it/s 1:10<12.9s
800/800      2.53G     0.9612     0.4814     0.8199        113        256: 82% ━━━━━━━━━╸── 189/230 3.3it/s 1:10<12.5s
800/800      2.53G     0.9604     0.4811     0.8199        126        256: 83% ━━━━━━━━━╸── 190/230 3.3it/s 1:10<12.2s
800/800      2.53G     0.9615     0.4817     0.8203        111        256: 83% ━━━━━━━━━╸── 191/230 3.3it/s 1:11<12.0s
800/800      2.53G     0.9617     0.4817     0.8202        150        256: 83% ━━━━━━━━━━── 192/230 3.3it/s 1:11<11.7s
800/800      2.53G     0.9615     0.4816     0.8203        127        256: 84% ━━━━━━━━━━── 193/230 3.4it/s 1:11<11.0s
800/800      2.53G     0.9611     0.4815     0.8205        150        256: 84% ━━━━━━━━━━── 194/230 3.3it/s 1:12<11.0s
800/800      2.53G     0.9604     0.4812     0.8205        144        256: 85% ━━━━━━━━━━── 195/230 3.3it/s 1:12<10.7s
800/800      2.53G     0.9595      0.481     0.8206        127        256: 85% ━━━━━━━━━━── 196/230 3.2it/s 1:12<10.6s
800/800      2.53G     0.9599      0.481     0.8206        195        256: 86% ━━━━━━━━━━── 197/230 3.1it/s 1:13<10.5s
800/800      2.53G     0.9604      0.481     0.8207        149        256: 86% ━━━━━━━━━━── 198/230 3.2it/s 1:13<10.0s
800/800      2.53G     0.9615     0.4813     0.8205        233        256: 87% ━━━━━━━━━━── 199/230 3.2it/s 1:13<9.7s
800/800      2.53G     0.9627     0.4817     0.8206        217        256: 87% ━━━━━━━━━━── 200/230 3.2it/s 1:14<9.4s
800/800      2.53G     0.9617     0.4813     0.8207        118        256: 87% ━━━━━━━━━━── 201/230 3.2it/s 1:14<9.1s
800/800      2.53G     0.9619     0.4812     0.8208        207        256: 88% ━━━━━━━━━━╸─ 202/230 3.2it/s 1:14<8.9s
800/800      2.53G      0.962     0.4812     0.8209        141        256: 88% ━━━━━━━━━━╸─ 203/230 3.3it/s 1:14<8.2s
800/800      2.53G     0.9618      0.481      0.821        115        256: 89% ━━━━━━━━━━╸─ 204/230 3.2it/s 1:15<8.1s
800/800      2.53G     0.9623     0.4814     0.8211        160        256: 89% ━━━━━━━━━━╸─ 205/230 3.3it/s 1:15<7.6s
800/800      2.53G     0.9627     0.4816      0.821        133        256: 90% ━━━━━━━━━━╸─ 206/230 3.2it/s 1:15<7.4s
800/800      2.53G     0.9624     0.4814     0.8209        136        256: 90% ━━━━━━━━━━╸─ 207/230 3.2it/s 1:16<7.1s
800/800      2.53G     0.9622     0.4813     0.8209        114        256: 90% ━━━━━━━━━━╸─ 208/230 3.3it/s 1:16<6.7s
800/800      2.53G     0.9629     0.4815     0.8208        222        256: 91% ━━━━━━━━━━╸─ 209/230 3.3it/s 1:16<6.4s
800/800      2.53G     0.9621     0.4812     0.8208        134        256: 91% ━━━━━━━━━━╸─ 210/230 3.2it/s 1:17<6.3s
800/800      2.53G     0.9629     0.4817     0.8208        239        256: 92% ━━━━━━━━━━━─ 211/230 3.2it/s 1:17<6.0s
800/800      2.53G     0.9634     0.4819     0.8209        193        256: 92% ━━━━━━━━━━━─ 212/230 3.2it/s 1:17<5.6s
800/800      2.53G     0.9631     0.4817      0.821        191        256: 93% ━━━━━━━━━━━─ 213/230 3.3it/s 1:18<5.2s
800/800      2.53G     0.9634     0.4818      0.821        133        256: 93% ━━━━━━━━━━━─ 214/230 3.3it/s 1:18<4.9s
800/800      2.53G     0.9638     0.4821     0.8209        142        256: 93% ━━━━━━━━━━━─ 215/230 3.3it/s 1:18<4.6s
800/800      2.53G     0.9637     0.4821      0.821        147        256: 94% ━━━━━━━━━━━─ 216/230 3.2it/s 1:19<4.4s
800/800      2.53G     0.9635     0.4821     0.8211        144        256: 94% ━━━━━━━━━━━─ 217/230 3.2it/s 1:19<4.1s
800/800      2.53G     0.9632     0.4819     0.8213        102        256: 95% ━━━━━━━━━━━─ 218/230 3.2it/s 1:19<3.7s
800/800      2.53G      0.963     0.4818     0.8214        124        256: 95% ━━━━━━━━━━━─ 219/230 3.2it/s 1:19<3.4s
800/800      2.53G     0.9626     0.4817     0.8214        170        256: 96% ━━━━━━━━━━━─ 220/230 3.2it/s 1:20<3.1s
800/800      2.53G     0.9633     0.4819     0.8215        207        256: 96% ━━━━━━━━━━━╸ 221/230 3.2it/s 1:20<2.9s
800/800      2.53G     0.9628     0.4818     0.8214        110        256: 97% ━━━━━━━━━━━╸ 222/230 3.2it/s 1:20<2.5s
800/800      2.53G     0.9626     0.4818     0.8216        125        256: 97% ━━━━━━━━━━━╸ 223/230 3.2it/s 1:21<2.2s
800/800      2.53G     0.9622     0.4816     0.8215        142        256: 97% ━━━━━━━━━━━╸ 224/230 3.2it/s 1:21<1.9s
800/800      2.53G     0.9619     0.4814     0.8216        154        256: 98% ━━━━━━━━━━━╸ 225/230 3.2it/s 1:21<1.5s
800/800      2.53G     0.9618     0.4816     0.8217        174        256: 98% ━━━━━━━━━━━╸ 226/230 3.2it/s 1:22<1.2s
800/800      2.53G      0.962     0.4816     0.8217        219        256: 99% ━━━━━━━━━━━╸ 227/230 3.2it/s 1:22<0.9s
800/800      2.53G     0.9628     0.4819     0.8218        187        256: 99% ━━━━━━━━━━━╸ 228/230 3.2it/s 1:22<0.6s
800/800      2.53G     0.9625      0.482      0.822         19        256: 100% ━━━━━━━━━━━╸ 229/230 3.3it/s 1:23<0.3s
800/800      2.53G     0.9625      0.482      0.822         19        256: 100% ━━━━━━━━━━━━ 230/230 2.8it/s 1:23
Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 21% ━━────────── 6/29 3.8s/it 20.2s<1:28
Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 28% ━━━───────── 8/29 3.5s/it 26.7s<1:13
Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 45% ━━━━━─────── 13/29 3.4s/it 43.8s<55.1s
Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 48% ━━━━━╸────── 14/29 3.5s/it 47.3s<51.9s
Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 52% ━━━━━━────── 15/29 3.4s/it 50.6s<47.9s
Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 66% ━━━━━━━╸──── 19/29 3.4s/it 1:04<34.0s
Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 69% ━━━━━━━━──── 20/29 3.3s/it 1:07<30.1s
Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 76% ━━━━━━━━━─── 22/29 3.4s/it 1:14<23.7s
Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 79% ━━━━━━━━━╸── 23/29 3.5s/it 1:18<21.0s
Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 83% ━━━━━━━━━╸── 24/29 4.0s/it 1:24<19.9s
Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 86% ━━━━━━━━━━── 25/29 4.2s/it 1:29<16.8s
Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 90% ━━━━━━━━━━╸─ 26/29 3.3s/it 1:31<9.9s
Class     Images  Instances      Box(P          R      mAP50  mAP50-95): 93% ━━━━━━━━━━━─ 27/29 3.5s/it 1:35<6.9s
