epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,249.112,2.83977,3.46431,1.58254,0.56692,0.19301,0.1404,0.05211,2.76975,2.75066,1.35924,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884
2,468.679,2.78997,2.4119,1.39795,0.45788,0.15221,0.07655,0.02767,3.11034,6.83547,1.72269,0.0199564,0.00665215,0.0199564,0.00665215,0.0199564,0.00665215,0.0199564,0.00665215
3,691.335,2.93288,2.40127,1.4783,0.11287,0.05327,0.02079,0.00527,3.51647,4.10087,1.64905,0.0299561,0.00998535,0.0299561,0.00998535,0.0299561,0.00998535,0.0299561,0.00998535
4,914.827,2.94975,2.34262,1.51274,0.56072,0.17352,0.13396,0.04323,2.86827,2.36501,1.4912,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966
5,1153.23,2.81282,2.18414,1.47887,0.23626,0.21708,0.1588,0.05388,2.81694,2.63283,1.42269,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939
6,1368.74,2.73779,2.08827,1.42741,0.57919,0.17244,0.15319,0.04931,2.71669,2.14488,1.40662,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905
7,1578.65,2.70063,2.04244,1.4077,0.29249,0.22343,0.20168,0.08132,2.66954,2.22589,1.34065,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863
8,1787.91,2.6367,1.97646,1.38172,0.3493,0.28001,0.24188,0.09353,2.57688,1.92022,1.30176,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813
9,2023.93,2.60273,1.93398,1.3644,0.6665,0.22162,0.21358,0.08826,2.67708,1.977,1.34354,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756
10,2250,2.57068,1.87862,1.3411,0.4273,0.26958,0.27203,0.11189,2.48713,1.75479,1.25913,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691
11,2466.86,2.54637,1.858,1.32414,0.37759,0.32065,0.28479,0.12016,2.52765,1.72026,1.26758,0.0299886,0.00999618,0.0299886,0.00999618,0.0299886,0.00999618,0.0299886,0.00999618
12,2673.54,2.52357,1.82608,1.31459,0.3929,0.30165,0.27748,0.11864,2.44622,1.70384,1.25124,0.0299861,0.00999538,0.0299861,0.00999538,0.0299861,0.00999538,0.0299861,0.00999538
13,2895.28,2.4954,1.79629,1.29839,0.3463,0.30427,0.26865,0.11463,2.49241,1.79863,1.2422,0.0299835,0.0099945,0.0299835,0.0099945,0.0299835,0.0099945,0.0299835,0.0099945
14,3116.52,2.48628,1.77827,1.29114,0.42778,0.3145,0.30822,0.13667,2.44693,1.64649,1.24483,0.0299807,0.00999355,0.0299807,0.00999355,0.0299807,0.00999355,0.0299807,0.00999355
15,3340.32,2.46841,1.74247,1.28317,0.44675,0.32464,0.3075,0.13401,2.39629,1.60135,1.21885,0.0299776,0.00999252,0.0299776,0.00999252,0.0299776,0.00999252,0.0299776,0.00999252
16,3562.63,2.44411,1.71455,1.27045,0.46279,0.29989,0.31277,0.13404,2.43005,1.63495,1.21685,0.0299742,0.00999141,0.0299742,0.00999141,0.0299742,0.00999141,0.0299742,0.00999141
17,3771.05,2.42025,1.69962,1.2629,0.46361,0.34943,0.33352,0.14566,2.37617,1.57532,1.21045,0.0299707,0.00999023,0.0299707,0.00999023,0.0299707,0.00999023,0.0299707,0.00999023
18,3979.23,2.40589,1.68194,1.26064,0.49913,0.32503,0.33339,0.15065,2.3379,1.59847,1.19795,0.0299669,0.00998897,0.0299669,0.00998897,0.0299669,0.00998897,0.0299669,0.00998897
19,4194.87,2.40473,1.65403,1.24555,0.42464,0.36461,0.3464,0.15317,2.33661,1.5325,1.19402,0.0299629,0.00998764,0.0299629,0.00998764,0.0299629,0.00998764,0.0299629,0.00998764
20,4416.55,2.39314,1.64142,1.24428,0.42897,0.36944,0.35602,0.15972,2.32346,1.52744,1.18921,0.0299587,0.00998623,0.0299587,0.00998623,0.0299587,0.00998623,0.0299587,0.00998623
21,4629.96,2.38669,1.62058,1.24401,0.48499,0.37152,0.37221,0.17221,2.2915,1.49669,1.17071,0.0299542,0.00998474,0.0299542,0.00998474,0.0299542,0.00998474,0.0299542,0.00998474
22,4831.9,2.36665,1.60389,1.23276,0.43714,0.37937,0.36889,0.17002,2.32271,1.49,1.18339,0.0299495,0.00998318,0.0299495,0.00998318,0.0299495,0.00998318,0.0299495,0.00998318
23,5046.23,2.34725,1.5989,1.22553,0.44394,0.39117,0.38142,0.18221,2.29298,1.45082,1.16597,0.0299446,0.00998154,0.0299446,0.00998154,0.0299446,0.00998154,0.0299446,0.00998154
24,5267.52,2.32944,1.56712,1.22005,0.43536,0.37896,0.37218,0.17543,2.2962,1.47129,1.15976,0.0299395,0.00997982,0.0299395,0.00997982,0.0299395,0.00997982,0.0299395,0.00997982
25,5485.22,2.32074,1.54623,1.21386,0.48345,0.39713,0.40259,0.19261,2.24372,1.41237,1.15543,0.0299341,0.00997803,0.0299341,0.00997803,0.0299341,0.00997803,0.0299341,0.00997803
26,5686.37,2.31084,1.55258,1.20861,0.47318,0.39512,0.39409,0.19097,2.25041,1.46227,1.16184,0.0299285,0.00997616,0.0299285,0.00997616,0.0299285,0.00997616,0.0299285,0.00997616
27,5899,2.29809,1.52566,1.20055,0.50842,0.42602,0.42559,0.20461,2.21215,1.37823,1.13603,0.0299227,0.00997422,0.0299227,0.00997422,0.0299227,0.00997422,0.0299227,0.00997422
28,6120.56,2.28526,1.51291,1.2004,0.4826,0.40799,0.41074,0.20273,2.2099,1.39744,1.13654,0.0299166,0.0099722,0.0299166,0.0099722,0.0299166,0.0099722,0.0299166,0.0099722
29,6344.73,2.26311,1.49448,1.18193,0.4595,0.44774,0.42992,0.21572,2.15786,1.36556,1.12424,0.0299103,0.00997011,0.0299103,0.00997011,0.0299103,0.00997011,0.0299103,0.00997011
30,6553.54,2.26715,1.48899,1.19036,0.50918,0.42453,0.42989,0.20703,2.20339,1.35484,1.12934,0.0299038,0.00996794,0.0299038,0.00996794,0.0299038,0.00996794,0.0299038,0.00996794
31,6754.63,2.2751,1.48017,1.18368,0.52451,0.44076,0.44947,0.22157,2.15099,1.32605,1.11997,0.0298971,0.00996569,0.0298971,0.00996569,0.0298971,0.00996569,0.0298971,0.00996569
32,6969.59,2.23672,1.45348,1.1786,0.49953,0.46289,0.45715,0.22795,2.12142,1.30595,1.11131,0.0298901,0.00996337,0.0298901,0.00996337,0.0298901,0.00996337,0.0298901,0.00996337
33,7193.06,2.23408,1.45256,1.17655,0.54953,0.45687,0.46254,0.23368,2.11206,1.28196,1.1065,0.0298829,0.00996097,0.0298829,0.00996097,0.0298829,0.00996097,0.0298829,0.00996097
34,7405.81,2.23285,1.44021,1.17186,0.5315,0.45059,0.45943,0.2322,2.11352,1.28785,1.1066,0.0298755,0.00995849,0.0298755,0.00995849,0.0298755,0.00995849,0.0298755,0.00995849
35,7607.63,2.22125,1.43144,1.17051,0.53347,0.46293,0.46789,0.2402,2.09419,1.2609,1.09871,0.0298678,0.00995594,0.0298678,0.00995594,0.0298678,0.00995594,0.0298678,0.00995594
36,7811.93,2.21381,1.41848,1.16598,0.53969,0.47618,0.48031,0.24117,2.07561,1.2515,1.09313,0.02986,0.00995332,0.02986,0.00995332,0.02986,0.00995332,0.02986,0.00995332
37,8029.76,2.19453,1.40214,1.15643,0.53202,0.47358,0.4795,0.24838,2.07645,1.24732,1.08976,0.0298519,0.00995062,0.0298519,0.00995062,0.0298519,0.00995062,0.0298519,0.00995062
38,8252.08,2.19192,1.39531,1.15665,0.54959,0.47726,0.48721,0.25315,2.05111,1.22555,1.0853,0.0298435,0.00994784,0.0298435,0.00994784,0.0298435,0.00994784,0.0298435,0.00994784
39,8461.52,2.19045,1.38779,1.15096,0.53502,0.47178,0.47874,0.24537,2.06616,1.23349,1.08852,0.029835,0.00994499,0.029835,0.00994499,0.029835,0.00994499,0.029835,0.00994499
40,8659.61,2.17985,1.38296,1.14728,0.54539,0.48775,0.49397,0.25961,2.02718,1.2062,1.07671,0.0298262,0.00994206,0.0298262,0.00994206,0.0298262,0.00994206,0.0298262,0.00994206
41,8869.76,2.17199,1.3748,1.14895,0.56258,0.48731,0.49791,0.26221,2.00939,1.20151,1.06788,0.0298172,0.00993906,0.0298172,0.00993906,0.0298172,0.00993906,0.0298172,0.00993906
42,9089.42,2.15754,1.35919,1.14291,0.56992,0.4902,0.50325,0.26695,2.00619,1.19026,1.068,0.0298079,0.00993598,0.0298079,0.00993598,0.0298079,0.00993598,0.0298079,0.00993598
43,9306.39,2.15003,1.34104,1.13589,0.56918,0.49653,0.51075,0.2718,1.983,1.16373,1.06207,0.0297985,0.00993282,0.0297985,0.00993282,0.0297985,0.00993282,0.0297985,0.00993282
44,9511.44,2.13662,1.33573,1.13036,0.55936,0.504,0.51002,0.2742,1.97317,1.15618,1.05984,0.0297888,0.0099296,0.0297888,0.0099296,0.0297888,0.0099296,0.0297888,0.0099296
45,9707.99,2.15403,1.34439,1.1351,0.55065,0.50936,0.51364,0.27606,1.96693,1.15808,1.05369,0.0297789,0.00992629,0.0297789,0.00992629,0.0297789,0.00992629,0.0297789,0.00992629
46,9921.16,2.14212,1.33839,1.12969,0.56516,0.50806,0.51981,0.28058,1.94737,1.14649,1.04719,0.0297687,0.00992291,0.0297687,0.00992291,0.0297687,0.00992291,0.0297687,0.00992291
47,10141.8,2.12068,1.32074,1.12282,0.56375,0.51575,0.52659,0.28599,1.94252,1.14154,1.04718,0.0297584,0.00991946,0.0297584,0.00991946,0.0297584,0.00991946,0.0297584,0.00991946
48,10352.8,2.12877,1.31604,1.12787,0.56338,0.51403,0.52622,0.28662,1.93142,1.13384,1.04358,0.0297478,0.00991593,0.0297478,0.00991593,0.0297478,0.00991593,0.0297478,0.00991593
49,10554.9,2.12645,1.30538,1.12502,0.56745,0.52164,0.53388,0.29029,1.91867,1.12437,1.04126,0.029737,0.00991232,0.029737,0.00991232,0.029737,0.00991232,0.029737,0.00991232
50,10762.6,2.1078,1.2962,1.12316,0.56459,0.52381,0.53286,0.28994,1.91624,1.12035,1.03812,0.0297259,0.00990864,0.0297259,0.00990864,0.0297259,0.00990864,0.0297259,0.00990864
51,10981.1,2.09638,1.28914,1.11397,0.57716,0.51855,0.52866,0.29112,1.91336,1.11591,1.03617,0.0297147,0.00990489,0.0297147,0.00990489,0.0297147,0.00990489,0.0297147,0.00990489
52,11200.8,2.09279,1.2785,1.10994,0.56656,0.52371,0.53052,0.29447,1.89696,1.10476,1.03175,0.0297032,0.00990106,0.0297032,0.00990106,0.0297032,0.00990106,0.0297032,0.00990106
53,11407.9,2.08845,1.27908,1.11249,0.57415,0.5256,0.53448,0.29537,1.89372,1.09718,1.03066,0.0296915,0.00989715,0.0296915,0.00989715,0.0296915,0.00989715,0.0296915,0.00989715
54,11604,2.08312,1.26437,1.10669,0.59258,0.52676,0.5418,0.30033,1.87471,1.08749,1.02658,0.0296795,0.00989317,0.0296795,0.00989317,0.0296795,0.00989317,0.0296795,0.00989317
55,11811.9,2.06882,1.26787,1.10397,0.59137,0.52047,0.53939,0.30287,1.86928,1.08376,1.02454,0.0296674,0.00988912,0.0296674,0.00988912,0.0296674,0.00988912,0.0296674,0.00988912
56,12030.3,2.07204,1.26179,1.10307,0.58435,0.52417,0.54253,0.30408,1.86454,1.08057,1.02162,0.029655,0.00988499,0.029655,0.00988499,0.029655,0.00988499,0.029655,0.00988499
57,12240.4,2.06985,1.25008,1.10171,0.57675,0.53244,0.54644,0.30536,1.86067,1.07549,1.01996,0.0296424,0.00988079,0.0296424,0.00988079,0.0296424,0.00988079,0.0296424,0.00988079
58,12438.7,2.05521,1.24814,1.10041,0.59054,0.53032,0.5479,0.30687,1.85357,1.06778,1.01799,0.0296295,0.00987651,0.0296295,0.00987651,0.0296295,0.00987651,0.0296295,0.00987651
59,12640,2.04914,1.23564,1.09079,0.59005,0.53808,0.55049,0.31025,1.84435,1.06305,1.01498,0.0296165,0.00987216,0.0296165,0.00987216,0.0296165,0.00987216,0.0296165,0.00987216
60,12852,2.04022,1.22671,1.0937,0.59455,0.53549,0.55121,0.31257,1.83612,1.05983,1.01346,0.0296032,0.00986773,0.0296032,0.00986773,0.0296032,0.00986773,0.0296032,0.00986773
61,13064.9,2.04693,1.22868,1.09325,0.59313,0.53318,0.55116,0.31272,1.83307,1.05453,1.01154,0.0295897,0.00986323,0.0295897,0.00986323,0.0295897,0.00986323,0.0295897,0.00986323
