epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,341.125,2.74222,2.63233,1.56146,0.48644,0.20076,0.10465,0.03251,2.77766,2.62239,1.44798,0.00997821,0.00332607,0.00997821,0.00332607,0.00997821,0.00332607,0.00997821,0.00332607
2,639.25,2.80381,2.22309,1.46763,0.51863,0.17702,0.11918,0.03445,2.82015,2.43044,1.41395,0.0199781,0.00665938,0.0199781,0.00665938,0.0199781,0.00665938,0.0199781,0.00665938
3,917.233,2.9038,2.32211,1.53103,0.25752,0.12299,0.06354,0.02143,3.04269,5.77157,1.6821,0.0299778,0.00999259,0.0299778,0.00999259,0.0299778,0.00999259,0.0299778,0.00999259
4,1203.21,2.92266,2.33665,1.56016,0.27836,0.19936,0.14764,0.04829,2.82552,2.23666,1.44573,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966
5,1476.19,2.79738,2.14535,1.49789,0.27379,0.26985,0.17252,0.06054,2.73376,3.23236,1.41371,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939
6,1744.72,2.68538,2.03784,1.44125,0.63345,0.23861,0.22252,0.08343,2.61777,1.85632,1.35157,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905
7,2013.68,2.64198,1.95134,1.41993,0.36878,0.28311,0.2536,0.10158,2.58178,1.80653,1.32306,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863
8,2300.17,2.57423,1.89414,1.39093,0.40006,0.30386,0.28584,0.1174,2.52137,1.79002,1.29172,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813
9,2576.64,2.53923,1.83223,1.37107,0.43318,0.30837,0.30437,0.12558,2.4787,1.68408,1.27925,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756
10,2846.93,2.50045,1.78795,1.34982,0.43922,0.3416,0.3259,0.13837,2.42114,1.61519,1.24912,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691
11,3121.05,2.46623,1.73364,1.32958,0.44836,0.35023,0.32995,0.13944,2.41335,1.59598,1.2377,0.0299886,0.00999618,0.0299886,0.00999618,0.0299886,0.00999618,0.0299886,0.00999618
12,3401.23,2.44582,1.70479,1.32172,0.44668,0.36353,0.34663,0.1538,2.38194,1.56531,1.23959,0.0299861,0.00999538,0.0299861,0.00999538,0.0299861,0.00999538,0.0299861,0.00999538
13,3679.47,2.43383,1.69168,1.30714,0.4424,0.35133,0.33967,0.15061,2.40099,1.58074,1.24461,0.0299835,0.0099945,0.0299835,0.0099945,0.0299835,0.0099945,0.0299835,0.0099945
14,3952.91,2.38911,1.63835,1.27825,0.44884,0.37414,0.36072,0.15825,2.35001,1.49854,1.21313,0.0299807,0.00999355,0.0299807,0.00999355,0.0299807,0.00999355,0.0299807,0.00999355
15,4234.03,2.3743,1.61042,1.27321,0.45238,0.39258,0.36954,0.16375,2.33391,1.49876,1.20435,0.0299776,0.00999252,0.0299776,0.00999252,0.0299776,0.00999252,0.0299776,0.00999252
16,4510.5,2.34291,1.57159,1.26177,0.49732,0.41181,0.40161,0.17832,2.29347,1.44299,1.19634,0.0299742,0.00999141,0.0299742,0.00999141,0.0299742,0.00999141,0.0299742,0.00999141
17,4780.3,2.33607,1.5606,1.25462,0.51187,0.39992,0.40462,0.18667,2.26161,1.41438,1.17175,0.0299707,0.00999023,0.0299707,0.00999023,0.0299707,0.00999023,0.0299707,0.00999023
18,5052.33,2.30862,1.53411,1.2457,0.51289,0.40497,0.41239,0.19101,2.25324,1.39155,1.1719,0.0299669,0.00998897,0.0299669,0.00998897,0.0299669,0.00998897,0.0299669,0.00998897
19,5333.18,2.28931,1.50787,1.23364,0.49972,0.42762,0.42762,0.19592,2.22353,1.40087,1.16791,0.0299629,0.00998764,0.0299629,0.00998764,0.0299629,0.00998764,0.0299629,0.00998764
20,5609.78,2.26219,1.47057,1.22922,0.4841,0.45088,0.42674,0.20077,2.19767,1.35467,1.15488,0.0299587,0.00998623,0.0299587,0.00998623,0.0299587,0.00998623,0.0299587,0.00998623
21,5882.16,2.2582,1.46425,1.21986,0.50926,0.44329,0.44139,0.21203,2.18484,1.33785,1.15243,0.0299542,0.00998474,0.0299542,0.00998474,0.0299542,0.00998474,0.0299542,0.00998474
22,6158.09,2.22175,1.43568,1.21213,0.49376,0.45216,0.43564,0.20916,2.18081,1.33349,1.14559,0.0299495,0.00998318,0.0299495,0.00998318,0.0299495,0.00998318,0.0299495,0.00998318
23,6434.03,2.21855,1.42679,1.20386,0.52032,0.47007,0.46129,0.22485,2.14645,1.28065,1.1326,0.0299446,0.00998154,0.0299446,0.00998154,0.0299446,0.00998154,0.0299446,0.00998154
24,6703.14,2.19599,1.40194,1.19406,0.53238,0.46353,0.4673,0.22802,2.15044,1.28211,1.13778,0.0299395,0.00997982,0.0299395,0.00997982,0.0299395,0.00997982,0.0299395,0.00997982
25,6974.2,2.17529,1.37063,1.17959,0.56077,0.47857,0.48906,0.24075,2.12204,1.2549,1.11828,0.0299341,0.00997803,0.0299341,0.00997803,0.0299341,0.00997803,0.0299341,0.00997803
26,7249.75,2.15885,1.36173,1.17943,0.5649,0.48309,0.49727,0.24985,2.07457,1.22867,1.11217,0.0299285,0.00997616,0.0299285,0.00997616,0.0299285,0.00997616,0.0299285,0.00997616
27,7521.7,2.14437,1.34452,1.16831,0.58627,0.48434,0.50177,0.25657,2.0532,1.21771,1.10099,0.0299227,0.00997422,0.0299227,0.00997422,0.0299227,0.00997422,0.0299227,0.00997422
28,7786.43,2.13514,1.33418,1.16367,0.59572,0.50236,0.51618,0.26416,2.03984,1.20874,1.0982,0.0299166,0.0099722,0.0299166,0.0099722,0.0299166,0.0099722,0.0299166,0.0099722
29,8054.92,2.10106,1.3054,1.15297,0.61976,0.51137,0.53586,0.27373,2.00906,1.17889,1.08632,0.0299103,0.00997011,0.0299103,0.00997011,0.0299103,0.00997011,0.0299103,0.00997011
30,8327.14,2.08712,1.28757,1.15099,0.58798,0.51497,0.52047,0.27214,2.01336,1.1696,1.09202,0.0299038,0.00996794,0.0299038,0.00996794,0.0299038,0.00996794,0.0299038,0.00996794
31,8594.93,2.07877,1.26809,1.14175,0.58581,0.52633,0.53628,0.28276,1.99266,1.14036,1.08414,0.0298971,0.00996569,0.0298971,0.00996569,0.0298971,0.00996569,0.0298971,0.00996569
32,8865.79,2.07501,1.26352,1.13897,0.61867,0.52109,0.5468,0.28985,1.9789,1.1276,1.07822,0.0298901,0.00996337,0.0298901,0.00996337,0.0298901,0.00996337,0.0298901,0.00996337
33,9133.56,2.05762,1.24669,1.13839,0.60448,0.53966,0.55437,0.28703,1.98786,1.11803,1.07481,0.0298829,0.00996097,0.0298829,0.00996097,0.0298829,0.00996097,0.0298829,0.00996097
34,9406.54,2.04238,1.23915,1.12435,0.6031,0.54593,0.5602,0.2941,1.96412,1.10713,1.07104,0.0298755,0.00995849,0.0298755,0.00995849,0.0298755,0.00995849,0.0298755,0.00995849
35,9674.28,2.01846,1.21404,1.12149,0.62084,0.54278,0.56641,0.30039,1.9466,1.0842,1.06263,0.0298678,0.00995594,0.0298678,0.00995594,0.0298678,0.00995594,0.0298678,0.00995594
36,9945.13,2.01618,1.20657,1.11552,0.61671,0.56485,0.57084,0.30625,1.93166,1.07673,1.05902,0.02986,0.00995332,0.02986,0.00995332,0.02986,0.00995332,0.02986,0.00995332
37,10212.4,1.9996,1.19755,1.1104,0.62463,0.55424,0.57336,0.31328,1.91597,1.05985,1.0541,0.0298519,0.00995062,0.0298519,0.00995062,0.0298519,0.00995062,0.0298519,0.00995062
38,10482,1.97114,1.16646,1.10295,0.63658,0.56518,0.58705,0.32312,1.88616,1.03527,1.04387,0.0298435,0.00994784,0.0298435,0.00994784,0.0298435,0.00994784,0.0298435,0.00994784
