epoch,stage,lr_pg0,lr_pg1,lr_pg2,train_box_loss,train_cls_loss,train_dfl_loss,kd_loss,reach_match_loss,reach_rank_loss,rank_d_neg_cap,normalize_reach,capR_effectively_enabled,reach_delta,reach_input_mode,use_fg_mask_for_reach,kd_weight_mode,kd_target_branch,kd_reach_margin,kd_reach_tau,kd_reach_use_capped_gap,kd_reach_detach_weight,kd_reach_min_weight,kd_reach_conf_power,kd_reach_active_threshold,shuffle_teacher_pairs,d_pos_mean,d_pos_median,d_pos_q10,d_pos_q25,d_pos_q75,d_neg_mean,d_neg_median,d_neg_q10,d_neg_q25,d_neg_q75,d_neg_eff_mean,d_neg_eff_median,d_neg_eff_q10,d_neg_eff_q25,d_neg_eff_q75,gap_raw_mean,gap_raw_median,gap_raw_q25,gap_raw_q75,gap_capped_mean,gap_capped_median,gap_capped_q25,gap_capped_q75,reachable_margin_mean,reachable_margin_median,reachable_margin_q25,reachable_margin_q75,cap_saturation_ratio,rank_active_ratio,cap_blocked_active_ratio,zero_loss_feasible_ratio,fg_gap_capped_mean,fg_gap_capped_median,fg_cap_saturation_ratio,fg_rank_active_ratio,fg_zero_loss_feasible_ratio,bg_gap_capped_mean,bg_gap_capped_median,bg_cap_saturation_ratio,bg_rank_active_ratio,bg_zero_loss_feasible_ratio,P3_gap_capped_mean,P4_gap_capped_mean,P5_gap_capped_mean,P3_cap_saturation_ratio,P4_cap_saturation_ratio,P5_cap_saturation_ratio,P3_rank_active_ratio,P4_rank_active_ratio,P5_rank_active_ratio,kd_reach_weight_mean,kd_reach_weight_std,kd_reach_weight_min,kd_reach_weight_max,kd_reach_weight_q25,kd_reach_weight_q50,kd_reach_weight_q75,kd_reach_active_ratio,kd_reach_conf_mean,kd_reach_reachable_margin_mean,kd_reach_reachable_margin_q25,kd_reach_reachable_margin_q75,P3_kd_active_ratio,P4_kd_active_ratio,P5_kd_active_ratio,cmdistill_pcc_levels,cmdistill_slrd_tokens,cmdistill_ibcld_candidate_ratio,cmdistill_ibcld_fg_count,cmdistill_ibcld_teacher_conf_added_count,cmdistill_ibcld_cls_loss,cmdistill_ibcld_box_loss,cmdistill_pcc_loss,cmdistill_relation_loss,cmdistill_ibcld_loss,cmdistill_total_loss,bn_running_var_max,bn_running_var_mean,bn_running_var_p95,bn_running_mean_abs_max,bn_num_layers,bn_stats_mode,bn_stats_frozen_this_epoch,nonfinite_metrics_or_cmdistill,nonfinite_bn_stats,nan_or_inf_detected,grad_norm_total,grad_norm_backbone,grad_norm_neck,grad_norm_head,base_alpha_kd,effective_alpha_kd,kd_multiplier,kd_warmup_active,ladd_kd_decay_mode,ladd_kd_decay_start_epoch,ladd_kd_decay_end_epoch,ladd_kd_final_mult,ladd_kd_stop_after_epoch,b_loss_warmup_mode,b_loss_warmup_start_epoch,b_loss_warmup_end_epoch,b_loss_warmup_final_mult,b_loss_warmup_scope,b_loss_warmup_multiplier,b_loss_warmup_active,ladd_b_a2_core,ladd_b_frozen_reach_probe,ladd_b_detach_reach_probe,ladd_b_keep_reach_probe_grad,ladd_b_det_only,ladd_a2_det_only,effective_alpha_s_rec,effective_lambda_reach,effective_lambda_match_inner,effective_lambda_rank_inner
1,b,0.009956521739130433,0.0033188405797101453,0.009956521739130433,2.84127,3.48662,1.59995,0.33271,0.01569,0.07463,4.0,1,0,0.2,adapter,1,none,z,0.0,0.2,1,1,0.0,1.0,0.5,0,0.04033517741422722,0.02303108495003814,0.008475750117171285,0.013573284533281433,0.04160435561671097,2.812658627482428,2.8233910888865372,2.6495077416516732,2.731646986284118,2.9073109782260396,2.812658627482428,2.8233910888865372,2.6495077416516732,2.731646986284118,2.9073109782260396,2.772323450834855,2.791740284104278,2.6936526948127195,2.8805542862933615,2.772323450834855,2.791740284104278,2.6936526948127195,2.8805542862933615,2.57232341196226,2.591740235902261,2.4936526521392492,2.6805542341177016,0.0,1.1499377264492754e-06,0.0,1.0,2.865058676794518,2.887047087037286,0.0,1.755420749378932e-05,0.9999999945420165,2.771554772750191,2.7911464141762776,0.0,9.775650708605468e-07,0.9999999866105508,2.6291277875070986,2.276600082024284,3.4112424829731816,0.0,0.0,0.0,0.0,3.449813179347826e-06,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.731534481048584,0.0739574059844017,0.16250187158584595,7.068824768066406,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.03333333333333333,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.03333333333333333,1,1,0,0,0,0,0,0.0,1.0,1.0,1.0
2,b,0.01995644556995291,0.006652148523317638,0.01995644556995291,2.77778,2.41272,1.39957,0.35293,0.00662,0.03317,4.0,1,0,0.2,adapter,1,none,z,0.0,0.2,1,1,0.0,1.0,0.5,0,0.03669891780296314,0.023027757153782212,0.008824436589065295,0.014218822956098703,0.03933866758378682,3.517460722854172,3.53482714044875,3.367682122493136,3.457208015607751,3.5953896588173464,3.517460722854172,3.53482714044875,3.367682122493136,3.457208015607751,3.5953896588173464,3.4807618044424746,3.50415532692619,3.418620109212571,3.5713805285052977,3.4807618044424746,3.50415532692619,3.418620109212571,3.5713805285052977,3.2807617539944856,3.3041552864986916,3.2186200580735136,3.3713804777117744,0.0,1.769134963768116e-07,0.0,1.0,3.636812419131182,3.655873612390048,0.0,0.0,0.999999993953152,3.4793871060661647,3.5032357309175572,0.0,1.7895052197686249e-07,0.9999999855739483,3.5039956922116486,3.122612289760424,3.815677431355352,0.0,0.0,0.0,0.0,5.307404891304348e-07,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.919261932373047,0.09847643971443176,0.22969475388526917,7.291214466094971,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.06666666666666667,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.06666666666666667,1,1,0,0,0,0,0,0.0,1.0,1.0,1.0
3,b,0.029956064393936686,0.009985354797978897,0.029956064393936686,2.89827,2.37275,1.45588,0.12158,0.00686,0.02319,4.0,1,0,0.2,adapter,1,none,z,0.0,0.2,1,1,0.0,1.0,0.5,0,0.061359458542142094,0.04139621363357182,0.015777765949726175,0.025955445723683215,0.07076857688050528,3.879379363681959,3.894108882157699,3.7853570260863374,3.8470316368600597,3.9273559435554173,3.879379363681959,3.894108882157699,3.7853570260863374,3.8470316368600597,3.9273559435554173,3.8180199090985285,3.848679594717164,3.7781390791353973,3.896173848967621,3.8180199090985285,3.848679594717164,3.7781390791353973,3.896173848967621,3.6180198614148127,3.6486795556718024,3.578139028341874,3.6961738016294396,0.0,5.307404891304348e-07,0.0,1.0,3.953681615470112,3.9646218690319337,0.0,0.0,0.9999999932620837,3.8168587795202282,3.847968754906585,0.0,5.375083423712278e-07,0.9999999857467153,3.7576188025267228,3.7715639798537546,3.924876944915108,0.0,0.0,0.0,0.0,1.5922214673913043e-06,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.000025749206543,0.20727083086967468,0.560652494430542,7.070712089538574,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.1,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.1,1,1,0,0,0,0,0,0.0,1.0,1.0,1.0
4,b,0.029998969486428155,0.009999656495476053,0.029998969486428155,2.91734,2.33458,1.50489,0.07031,0.00919,0.02283,4.0,1,0,0.2,adapter,1,none,z,0.0,0.2,1,1,0.0,1.0,0.5,0,0.0849304237827301,0.06115728554951088,0.023191221945213013,0.038431602374149026,0.1023587049934102,3.9223701439042022,3.9321741415106732,3.857059635286746,3.8970230962919152,3.9596519069395204,3.9223701439042022,3.9321741415106732,3.857059635286746,3.8970230962919152,3.9596519069395204,3.8374397226001906,3.8674014101857725,3.7955445109934045,3.916910329417906,3.8374397226001906,3.8674014101857725,3.7955445109934045,3.916910329417906,3.637439673188804,3.6674013559369074,3.5955444633096887,3.7169102824252587,0.0,4.3432263360507244e-05,0.0,0.9999709861865942,3.9717785465318216,3.978327743871764,0.0,6.931448108591193e-05,0.9999999942737896,3.83633612446163,3.866627686265586,0.0,4.323696748410905e-05,0.999970869741578,3.7507657196210777,3.8217924221702244,3.9397610260092693,0.0,0.0,0.0,0.0,7.961107336956521e-07,0.0001295006793478261,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4846134185791,0.5093317627906799,1.69193696975708,11.538260459899902,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.13333333333333333,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.13333333333333333,1,1,0,0,0,0,0,0.0,1.0,1.0,1.0
5,b,0.029998167992352658,0.00999938933078422,0.029998167992352658,2.8059,2.19276,1.45505,0.08314,0.00754,0.02262,4.0,1,0,0.2,adapter,1,none,z,0.0,0.2,1,1,0.0,1.0,0.5,0,0.08200537723293393,0.05930413425304468,0.021635270745711116,0.036692991148110185,0.10082286878276374,3.9203603941461314,3.9363157866657645,3.8486479265102442,3.8953787471937096,3.9622307462968687,3.9203603941461314,3.9363157866657645,3.8486479265102442,3.8953787471937096,3.9622307462968687,3.838355019127113,3.8708213121994683,3.793500096210535,3.9194920194321785,3.838355019127113,3.8708213121994683,3.793500096210535,3.9194920194321785,3.63835498077282,3.6708212624425474,3.5935000471446825,3.7194919717484627,0.0,1.4153079710144928e-06,0.0,0.9999996461730073,3.977674016091848,3.9820949385780433,0.0,0.0,0.9999999938399857,3.837204235187475,3.8699800449868906,0.0,1.4207038211811712e-06,0.9999996341656947,3.7532300524089646,3.816496222952138,3.945338782020237,0.0,0.0,0.0,0.0,0.0,4.245923913043478e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.33838653564453,0.8113725781440735,2.829326868057251,14.308664321899414,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.16666666666666666,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.16666666666666666,1,1,0,0,0,0,0,0.0,1.0,1.0,1.0
6,b,0.02999713752115866,0.00999904584038622,0.02999713752115866,2.72145,2.08787,1.41577,0.10687,0.00645,0.02253,4.0,1,0,0.2,adapter,1,none,z,0.0,0.2,1,1,0.0,1.0,0.5,0,0.07955912098902669,0.05877033785623296,0.020908025791140972,0.036407394601922966,0.09723410455398666,3.906530625578286,3.9314574621725775,3.812027297503706,3.8800632964009822,3.960451502730881,3.906530625578286,3.9314574621725775,3.812027297503706,3.8800632964009822,3.960451502730881,3.826971499816231,3.8650902236717335,3.779438657691513,3.9165542806404225,3.826971499816231,3.8650902236717335,3.779438657691513,3.9165542806404225,3.6269714524780494,3.6650901739148125,3.579438614499742,3.7165542371031166,0.0,2.1450761435688406e-06,0.0,0.9999992923460145,3.9817555717679265,3.9854741519889108,0.0,0.0,0.9999999946208327,3.825701449573904,3.8641496599584384,0.0,2.153251174920866e-06,0.999999278265497,3.748064823772596,3.79314271159794,3.939706964078157,0.0,0.0,0.0,6.634256114130435e-08,0.0,6.368885869565217e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.18936920166016,1.1158641576766968,4.027968883514404,16.50408172607422,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.2,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.2,1,1,0,0,0,0,0,0.0,1.0,1.0,1.0
7,b,0.02999587808873731,0.009998626029579103,0.02999587808873731,2.68202,2.00586,1.39542,0.12734,0.00576,0.02248,4.0,1,0,0.2,adapter,1,none,z,0.0,0.2,1,1,0.0,1.0,0.5,0,0.07454727734574049,0.053324153730342085,0.018673757998212883,0.032737014389451785,0.09058763778775228,3.891118535788163,3.9263273809267125,3.76716381881548,3.8614505170048146,3.9588510433832806,3.891118535788163,3.9263273809267125,3.76716381881548,3.8614505170048146,3.9588510433832806,3.8165712653726773,3.86334781854049,3.7652068290157596,3.917892785348754,3.8165712653726773,3.86334781854049,3.7652068290157596,3.917892785348754,3.6165712159612906,3.6633477667103644,3.5652067754579626,3.717892739047175,0.0,2.4989031363224636e-06,0.0,0.9999989385190218,3.9840354017967727,3.9876713634407435,0.0,0.0,0.9999999946921411,3.8151882482611614,3.862331948073014,0.0,2.5164928587585473e-06,0.9999989203784777,3.76443494402844,3.752840184128803,3.932438667960789,0.0,0.0,0.0,6.634256114130435e-08,0.0,7.430366847826087e-06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.56182861328125,1.4282690286636353,5.103927135467529,17.283029556274414,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.23333333333333334,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.23333333333333334,1,1,0,0,0,0,0,0.0,1.0,1.0,1.0
8,b,0.0299943897145106,0.009998129904836867,0.0299943897145106,2.62568,1.96014,1.37201,0.15078,0.00548,0.02248,4.0,1,0,0.2,adapter,1,none,z,0.0,0.2,1,1,0.0,1.0,0.5,0,0.07658488565610479,0.055029249296606304,0.019671079556238785,0.03424507239690064,0.09255336213492504,3.8699852888134942,3.9144339395606,3.710549785434336,3.8375254399534584,3.9543975951015087,3.8699852888134942,3.9144339395606,3.710549785434336,3.8375254399534584,3.9543975951015087,3.793400404764258,3.847383980129076,3.7381904391274934,3.909935062864552,3.793400404764258,3.847383980129076,3.7381904391274934,3.909935062864552,3.59340036019035,3.6473839355551676,3.538190389370573,3.709935019672781,0.0,1.0437896286231884e-05,0.0,0.9999968155570652,3.9841360039412543,3.988421447759459,0.0,0.0,0.9999999941870288,3.7918066840240923,3.846207068277442,0.0,1.0476201485131321e-05,0.9999967904194541,3.7400739773460057,3.70859520331673,3.9315320336300394,0.0,0.0,0.0,5.307404891304348e-07,0.0,3.0782948369565216e-05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.76705932617188,1.7217439413070679,6.079673767089844,20.701683044433594,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.26666666666666666,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.26666666666666666,1,1,0,0,0,0,0,0.0,1.0,1.0,1.0
9,b,0.029992672421431114,0.009997557473810372,0.029992672421431114,2.60128,1.91996,1.35301,0.1837,0.00513,0.02244,4.0,1,0,0.2,adapter,1,none,z,0.0,0.2,1,1,0.0,1.0,0.5,0,0.073408995103091,0.051943237950056925,0.019184262559471223,0.0325717720111994,0.08737653107989742,3.8559086450632067,3.906260825585628,3.686235666966093,3.8228427824766738,3.951185146622036,3.8559086450632067,3.906260825585628,3.686235666966093,3.8228427824766738,3.951185146622036,3.782499666835951,3.84074341836183,3.727487938645957,3.906889767577683,3.782499666835951,3.84074341836183,3.727487938645957,3.906889767577683,3.582499602912129,3.6407433644584986,3.5274878878524336,3.706889711946681,0.0,6.41311424365942e-07,0.0,1.0,3.985706917050976,3.9890015292098155,0.0,0.0,0.9999999935703444,3.7807526422583537,3.839449771590855,0.0,6.462601801183115e-07,0.9999999885973723,3.73198387933814,3.674491314266039,3.941023806903673,0.0,0.0,0.0,1.923934273097826e-06,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.05479431152344,2.0063774585723877,7.065418243408203,19.935169219970703,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.3,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.3,1,1,0,0,0,0,0,0.0,1.0,1.0,1.0
10,b,0.02999072623598163,0.00999690874532721,0.02999072623598163,2.56598,1.87373,1.33474,0.20969,0.00459,0.02242,4.0,1,0,0.2,adapter,1,none,z,0.0,0.2,1,1,0.0,1.0,0.5,0,0.06561450537840795,0.04665496468234409,0.017251433064265638,0.02936217837873762,0.0780203255413073,3.8361886401107346,3.896219117054041,3.630124001226563,3.7988360691761627,3.948232328718987,3.8361886401107346,3.896219117054041,3.630124001226563,3.7988360691761627,3.948232328718987,3.7705741377844326,3.835211881692859,3.7110200591709304,3.9071275538292483,3.7705741377844326,3.835211881692859,3.7110200591709304,3.9071275538292483,3.570574096320332,3.635211834009143,3.511020010796146,3.7071275137472846,0.0,2.8748443161231886e-07,0.0,1.0,3.9869060077165304,3.9900466081691763,0.0,0.0,0.9999999945100985,3.768641069315482,3.8337105481520943,0.0,2.8976689424345515e-07,0.9999999871288521,3.7329624227855516,3.6334853535113125,3.9452746370564338,0.0,0.0,0.0,5.970830502717392e-07,2.653702445652174e-07,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.82273864746094,2.2758800983428955,8.054500579833984,21.008323669433594,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,0.3333333333333333,1.0,0,none,-1,-1,1.0,-1,linear,0,30,1.0,core,0.3333333333333333,1,1,0,0,0,0,0,0.0,1.0,1.0,1.0
