epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,train/t_rec_loss,train/reach_match_loss,train/reach_rank_loss,train/task_loss,train/kd_loss,train/s_rec_loss,train/d_pos_mean,train/d_neg_mean,train/rank_gap_mean,train/mask_mean,train/mask_std,train/mask_fg_mean,train/mask_bg_mean,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,val/t_rec_loss,val/reach_match_loss,val/reach_rank_loss,val/task_loss,val/kd_loss,val/s_rec_loss,val/d_pos_mean,val/d_neg_mean,val/rank_gap_mean,val/mask_mean,val/mask_std,val/mask_fg_mean,val/mask_bg_mean,phase_stop_fitness,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,162.518,2.84127,3.48662,1.59995,0,0.02944,0.01569,0.07463,2.00389,0.33271,0,0.01569,2.87932,2.86363,0.48709,0.06296,0.46684,0.48688,0.55134,0.17452,0.12136,0.04077,2.76547,2.68921,1.35305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04077,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884,0.00995652,0.00331884
2,321.403,2.77778,2.41272,1.39957,0,0.02248,0.00662,0.03317,1.02416,0.35293,0,0.00662,3.64343,3.63681,0.49006,0.06363,0.47573,0.49008,0.18446,0.18201,0.08755,0.0296,2.92873,3.88221,1.47524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296,0.0199564,0.00665215,0.0199564,0.00665215,0.0199564,0.00665215,0.0199564,0.00665215
3,626.212,2.89827,2.37275,1.45588,0,0.01633,0.00686,0.02319,0.96352,0.12158,0,0.00686,3.96054,3.95368,0.48974,0.06445,0.47733,0.48974,0.36061,0.14689,0.01611,0.00592,3.33915,16.456,1.90556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00592,0.0299561,0.00998535,0.0299561,0.00998535,0.0299561,0.00998535,0.0299561,0.00998535
4,786.289,2.91734,2.33458,1.50489,0,0.01174,0.00919,0.02283,0.92908,0.07031,0,0.00919,3.98098,3.97179,0.48956,0.0681,0.47964,0.4891,0.15415,0.17416,0.09172,0.02658,2.94418,3.67542,1.50874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02658,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966,0.029999,0.00999966
5,944.592,2.8059,2.19276,1.45505,0,0.00935,0.00754,0.02262,0.88331,0.08314,0,0.00754,3.98521,3.97767,0.48174,0.06832,0.47869,0.48126,0.20777,0.21872,0.12006,0.04172,2.77156,2.92182,1.41053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04172,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939,0.0299982,0.00999939
6,1106.09,2.72145,2.08787,1.41577,0,0.00815,0.00645,0.02253,0.85824,0.10687,0,0.00645,3.9882,3.98175,0.4807,0.07028,0.48354,0.48015,0.6449,0.22561,0.22528,0.08791,2.64785,1.93223,1.35537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08791,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905,0.0299971,0.00999905
7,1266.08,2.68202,2.00586,1.39542,0,0.00761,0.00576,0.02248,0.83853,0.12734,0,0.00576,3.98979,3.98403,0.48184,0.07343,0.48662,0.48104,0.35975,0.26223,0.23054,0.09195,2.59763,1.86712,1.32302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09195,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863,0.0299959,0.00999863
8,1421.11,2.62568,1.96014,1.37201,0,0.00728,0.00548,0.02248,0.82643,0.15078,0,0.00548,3.98961,3.98414,0.4821,0.07522,0.48241,0.48156,0.36535,0.26668,0.23189,0.0897,2.59339,1.8692,1.33339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813,0.0299944,0.00999813
9,1581.31,2.60128,1.91996,1.35301,0,0.00701,0.00513,0.02244,0.81241,0.1837,0,0.00513,3.99083,3.9857,0.4853,0.07816,0.48686,0.48459,0.32237,0.23363,0.23678,0.09728,2.68671,2.00557,1.32181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09728,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756,0.0299927,0.00999756
10,1741.67,2.56598,1.87373,1.33474,0,0.00677,0.00459,0.02242,0.8018,0.20969,0,0.00459,3.99148,3.98689,0.48078,0.07783,0.48054,0.4798,0.47489,0.26881,0.26758,0.11153,2.52216,1.82693,1.27874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11153,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691,0.0299907,0.00999691
11,1901.04,2.54069,1.83701,1.31774,0,0.00657,0.00499,0.02243,0.79394,0.23954,0,0.00499,3.99104,3.98606,0.48342,0.07851,0.48941,0.48211,0.40153,0.27125,0.29158,0.12419,2.4627,1.73841,1.25313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12419,0.0299886,0.00999618,0.0299886,0.00999618,0.0299886,0.00999618,0.0299886,0.00999618
12,2060.38,2.51568,1.8046,1.31136,0,0.0064,0.00449,0.0224,0.78226,0.27575,0,0.00449,3.99192,3.98744,0.48501,0.07859,0.49171,0.4844,0.38756,0.30501,0.28622,0.12397,2.43817,1.71656,1.23784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12397,0.0299861,0.00999538,0.0299861,0.00999538,0.0299861,0.00999538,0.0299861,0.00999538
