epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,96.4807,2.86742,3.39344,1.69485,0.5354,0.16009,0.11006,0.03696,2.84027,2.35619,1.47763,0.00332607,0.00332607,0.0700654
2,187.763,2.82924,2.53849,1.45436,0.53584,0.19145,0.13173,0.04852,2.78762,2.30532,1.33953,0.00664292,0.00664292,0.0400489
3,277.361,2.92383,2.51144,1.45441,0.43149,0.15184,0.04843,0.01478,2.94976,4.74675,1.55315,0.00994327,0.00994327,0.0100159
4,363.995,2.96055,2.52906,1.48503,0.22243,0.22393,0.12864,0.04556,2.81871,8.99404,1.36516,0.00992575,0.00992575,0.00992575
5,455.552,2.86564,2.41663,1.44433,0.22913,0.20298,0.1263,0.04385,2.81923,2.55946,1.33372,0.009901,0.009901,0.009901
6,534.299,2.79283,2.30005,1.40884,0.63731,0.21241,0.19313,0.07009,2.67422,2.03685,1.31517,0.00987625,0.00987625,0.00987625
7,622.805,2.76372,2.2709,1.39307,0.3548,0.21465,0.17198,0.06461,2.69323,2.12765,1.31518,0.0098515,0.0098515,0.0098515
8,708.197,2.71886,2.22942,1.37565,0.34616,0.21401,0.19439,0.07657,2.72734,2.17852,1.3158,0.00982675,0.00982675,0.00982675
9,794.528,2.69866,2.1802,1.3622,0.35409,0.21747,0.19945,0.07665,2.67383,2.265,1.29602,0.009802,0.009802,0.009802
10,887.613,2.67085,2.15341,1.35314,0.38975,0.25542,0.23984,0.09648,2.55341,1.85365,1.27335,0.00977725,0.00977725,0.00977725
11,967.936,2.64361,2.1284,1.34575,0.37501,0.23651,0.20931,0.08133,2.5746,2.23504,1.26577,0.0097525,0.0097525,0.0097525
12,1060.32,2.6168,2.09703,1.34595,0.3424,0.24035,0.2142,0.0829,2.58648,3.17133,1.25081,0.00972775,0.00972775,0.00972775
13,1147.16,2.61346,2.08598,1.32568,0.36393,0.27002,0.24056,0.09627,2.54993,2.03992,1.25085,0.009703,0.009703,0.009703
14,1229.78,2.60272,2.06789,1.32451,0.34473,0.26699,0.24089,0.10499,2.56165,2.02755,1.25132,0.00967825,0.00967825,0.00967825
15,1321.85,2.59906,2.0481,1.30606,0.4035,0.28177,0.26671,0.11,2.48488,1.95358,1.22548,0.0096535,0.0096535,0.0096535
