epoch,stage,lr_pg0,lr_pg1,lr_pg2,train_box_loss,train_cls_loss,train_dfl_loss,kd_loss,reach_match_loss,reach_rank_loss,cmdistill_pcc_levels,cmdistill_slrd_tokens,cmdistill_ibcld_candidate_ratio,cmdistill_ibcld_fg_count,cmdistill_ibcld_teacher_conf_added_count,cmdistill_ibcld_cls_loss,cmdistill_ibcld_box_loss,cmdistill_pcc_loss,cmdistill_relation_loss,cmdistill_ibcld_loss,cmdistill_total_loss,bn_running_var_max,bn_running_var_mean,bn_running_var_p95,bn_running_mean_abs_max,bn_num_layers,bn_stats_mode,bn_stats_frozen_this_epoch,nonfinite_metrics_or_cmdistill,nonfinite_bn_stats,nan_or_inf_detected,grad_norm_total,grad_norm_backbone,grad_norm_neck,grad_norm_head,base_alpha_kd,effective_alpha_kd,kd_multiplier,kd_warmup_active,ladd_kd_decay_mode,ladd_kd_decay_start_epoch,ladd_kd_decay_end_epoch,ladd_kd_final_mult,ladd_kd_stop_after_epoch,b_loss_warmup_mode,b_loss_warmup_start_epoch,b_loss_warmup_end_epoch,b_loss_warmup_final_mult,b_loss_warmup_scope,b_loss_warmup_multiplier,b_loss_warmup_active,ladd_b_a2_core,ladd_b_det_only,ladd_a2_det_only,effective_alpha_s_rec,effective_alpha_sep,effective_lambda_residual_aux,effective_lambda_reach,effective_lambda_match_inner,effective_lambda_rank_inner
12,b,0.02998614731155236,0.009995382437184121,0.02998614731155236,2.39627,1.67156,1.22931,1.26372,0.0,0.0,2,64,0.0069754463620483875,62,13,0.78248530626297,0.5859375,0.2775065302848816,0.0507538765668869,1.3684227466583252,1.6966831684112549,229.17416381835938,2.044811964035034,6.120973587036133,19.59330940246582,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
13,b,0.029983514643185254,0.009994504881061753,0.029983514643185254,2.37499,1.64116,1.21278,1.24127,0.0,0.0,2,64,0.010509672574698925,86,27,0.4160907566547394,0.458984375,0.2830903232097626,0.041500553488731384,0.875075101852417,1.1996660232543945,266.74560546875,2.1905062198638916,6.528223991394043,20.16141700744629,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
14,b,0.029980653223672417,0.009993551074557473,0.029980653223672417,2.34844,1.60156,1.20149,1.22522,0.0,0.0,2,64,0.011532737873494625,109,15,0.3967384397983551,0.486328125,0.3330252766609192,0.0580136738717556,0.8830665349960327,1.2741055488586426,253.00286865234375,2.3610129356384277,6.968374729156494,22.054582595825195,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
15,b,0.02997756309714049,0.009992521032380164,0.02997756309714049,2.31544,1.56514,1.19249,1.21159,0.0,0.0,2,64,0.0202752985060215,179,39,0.5026124715805054,0.474365234375,0.26693060994148254,0.04535318538546562,0.9769777059555054,1.2892614603042603,285.9317626953125,2.4659273624420166,7.178961753845215,25.13656997680664,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
16,b,0.029974244311243032,0.009991414770414344,0.029974244311243032,2.30409,1.54496,1.18589,1.19327,0.0,0.0,2,64,0.006138393189758062,50,16,0.3412032425403595,0.46630859375,0.2948454022407532,0.035055965185165405,0.8075118064880371,1.1374131441116333,279.0230407714844,2.5888450145721436,7.603392124176025,25.605146408081055,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
17,b,0.02997069691715983,0.009990232305719944,0.02997069691715983,2.26987,1.51845,1.17417,1.18063,0.0,0.0,2,64,0.0074404762126505375,65,15,0.404474675655365,0.349853515625,0.4206591844558716,0.06622593849897385,0.754328191280365,1.241213321685791,254.18167114257812,2.6980602741241455,8.141341209411621,28.941383361816406,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
18,b,0.0299669209695961,0.009988973656532034,0.0299669209695961,2.25282,1.48817,1.16572,1.1673,0.0,0.0,2,64,0.008463541977107525,69,22,0.45030826330184937,0.439453125,0.7017205357551575,0.10742403566837311,0.8897613883018494,1.6989059448242188,297.98052978515625,2.8266894817352295,8.407127380371094,30.16986846923828,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
19,b,0.02996291652678161,0.009987638842260537,0.02996291652678161,2.2265,1.46454,1.15789,1.15834,0.0,0.0,2,64,0.0066964286379516125,58,14,0.38947218656539917,0.41455078125,0.32746267318725586,0.04594449698925018,0.8040229678153992,1.1774301528930664,333.5787048339844,2.9039247035980225,8.976753234863281,29.793176651000977,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
20,b,0.02995868365046983,0.009986227883489945,0.02995868365046983,2.22445,1.44057,1.15571,1.14387,0.0,0.0,2,64,0.009579612873494625,86,17,0.6431558132171631,0.53173828125,0.2783609628677368,0.04425567761063576,1.174894094467163,1.4975106716156006,334.7409973144531,3.0138142108917236,9.296761512756348,28.902620315551758,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
21,b,0.029954222405936946,0.009984740801978984,0.029954222405936946,2.19774,1.41531,1.1455,1.13171,0.0,0.0,2,64,0.01320684514939785,102,40,0.39388829469680786,0.402587890625,0.2677113711833954,0.04112610965967178,0.7964761853218079,1.1053136587142944,325.4279479980469,3.1286258697509766,9.716682434082031,30.767719268798828,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
22,b,0.029949532861980873,0.009983177620660292,0.029949532861980873,2.18481,1.38777,1.13608,1.11891,0.0,0.0,2,64,0.0155319944024086,150,17,0.36259889602661133,0.431640625,0.3167113661766052,0.05258961766958237,0.7942395210266113,1.1635404825210571,353.2808532714844,3.273949146270752,10.394700050354004,35.794795989990234,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
23,b,0.029944615090920175,0.009981538363640059,0.029944615090920175,2.16803,1.37946,1.13269,1.11279,0.0,0.0,2,64,0.007998512126505375,72,14,0.6283705234527588,0.4013671875,0.2960883378982544,0.0446760356426239,1.0297377109527588,1.3705021142959595,399.7691650390625,3.364816427230835,10.415918350219727,28.24835777282715,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
24,b,0.02993946916859297,0.009979823056197656,0.02993946916859297,2.13895,1.34674,1.12375,1.09738,0.0,0.0,2,64,0.006138393189758062,53,13,0.2474943995475769,0.311279296875,0.572368860244751,0.0867982879281044,0.5587736964225769,1.2179408073425293,353.7750244140625,3.448300361633301,11.202314376831055,27.75091552734375,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
25,b,0.029934095174355736,0.009978031724785246,0.029934095174355736,2.12862,1.33423,1.11911,1.08885,0.0,0.0,2,64,0.0086495541036129,77,16,0.6531562805175781,0.3623046875,0.27334192395210266,0.04088632017374039,1.0154609680175781,1.3296892642974854,367.8513488769531,3.564753293991089,11.420319557189941,30.30646324157715,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
26,b,0.029928493191082123,0.009976164397027375,0.029928493191082123,2.11781,1.31649,1.11363,1.08274,0.0,0.0,2,64,0.02185639925301075,196,39,0.812384307384491,0.53466796875,0.30635738372802734,0.058319441974163055,1.3470523357391357,1.7117291688919067,383.12176513671875,3.662753105163574,12.087006568908691,29.337724685668945,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
27,b,0.029922663305161638,0.009974221101720547,0.029922663305161638,2.09171,1.29216,1.10228,1.06819,0.0,0.0,2,64,0.01776413805782795,152,39,0.40289977192878723,0.440185546875,0.45005202293395996,0.06292752921581268,0.8430852890014648,1.356064796447754,432.411376953125,3.7143890857696533,12.304187774658203,30.14199447631836,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
28,b,0.02991660560649833,0.009972201868832778,0.02991660560649833,2.07851,1.27599,1.09782,1.06092,0.0,0.0,2,64,0.00827752985060215,77,12,0.22709062695503235,0.279296875,0.24974220991134644,0.0484783872961998,0.50638747215271,0.8046081066131592,394.97930908203125,3.781390428543091,12.665679931640625,29.49225616455078,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
29,b,0.029910320188509417,0.00997010672950314,0.029910320188509417,2.06382,1.26146,1.09064,1.05305,0.0,0.0,2,64,0.012927827425301075,118,21,0.9488581418991089,0.336669921875,0.2814626693725586,0.05152735859155655,1.2855280637741089,1.6185181140899658,398.6208190917969,3.8818953037261963,13.167501449584961,29.667146682739258,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
30,b,0.02990380714812381,0.00996793571604127,0.02990380714812381,2.04831,1.24893,1.09033,1.04678,0.0,0.0,2,64,0.01125372014939785,101,20,0.40670469403266907,0.369873046875,0.5455536842346191,0.08699963986873627,0.7765777111053467,1.4091310501098633,404.15570068359375,3.910578727722168,13.170454978942871,32.952301025390625,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
31,b,0.029897066585780653,0.009965688861926884,0.029897066585780653,2.04293,1.23667,1.08856,1.04186,0.0,0.0,2,64,0.005673363339155912,56,5,0.5011243224143982,0.424072265625,0.27224063873291016,0.04234372824430466,0.9251965880393982,1.2397809028625488,429.32989501953125,4.006964683532715,13.485940933227539,31.145856857299805,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
32,b,0.029890098605427757,0.009963366201809253,0.029890098605427757,2.02259,1.21205,1.07655,1.03004,0.0,0.0,2,64,0.011532737873494625,103,21,0.4733152389526367,0.390625,0.25058552622795105,0.057106878608465195,0.8639402389526367,1.1716326475143433,447.7232971191406,4.047390937805176,13.795899391174316,30.856000900268555,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
33,b,0.029882903314519996,0.009960967771506665,0.029882903314519996,2.00919,1.21235,1.07884,1.03088,0.0,0.0,2,64,0.0154389888048172,117,49,1.3607741594314575,0.341552734375,0.7091949582099915,0.13198071718215942,1.7023268938064575,2.5435025691986084,437.7305603027344,4.0826592445373535,14.118879318237305,31.494108200073242,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
34,b,0.029875480824017656,0.009958493608005886,0.029875480824017656,1.99849,1.19587,1.07093,1.01791,0.0,0.0,2,64,0.010974702425301075,68,50,0.35805222392082214,0.428955078125,0.2919565439224243,0.042085692286491394,0.7870073318481445,1.1210496425628662,434.2347412109375,4.145537376403809,14.467803955078125,32.77836608886719,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
35,b,0.029867831248384727,0.009955943749461576,0.029867831248384727,1.97943,1.17052,1.06736,1.01003,0.0,0.0,2,64,0.007626488339155912,72,10,0.4696626663208008,0.337158203125,0.25594592094421387,0.051889095455408096,0.8068208694458008,1.11465585231781,452.3292236328125,4.173529148101807,14.616597175598145,31.986637115478516,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
36,b,0.02985995470558712,0.009953318235195708,0.02985995470558712,1.97675,1.16812,1.0605,1.00653,0.0,0.0,2,64,0.0054873512126505375,39,20,0.41103583574295044,0.444091796875,0.2834933400154114,0.037941738963127136,0.8551276326179504,1.176562786102295,392.36505126953125,4.216123104095459,14.573460578918457,34.6468505859375,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
37,b,0.029851851317090877,0.00995061710569696,0.029851851317090877,1.95018,1.14431,1.05262,0.99273,0.0,0.0,2,64,0.01209077425301075,110,20,0.3508012890815735,0.322509765625,0.2625408470630646,0.040400296449661255,0.6733110547065735,0.9762521982192993,446.7060241699219,4.287613868713379,15.196041107177734,32.8565788269043,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
38,b,0.029843521207860275,0.009947840402620091,0.029843521207860275,1.94781,1.14058,1.05388,0.99041,0.0,0.0,2,64,0.0077194944024086,74,9,0.5249267220497131,0.298583984375,0.3063466250896454,0.04149620980024338,0.8235107064247131,1.1713535785675049,408.6435546875,4.314802646636963,15.23845100402832,32.76461410522461,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
39,b,0.029834964506355893,0.009944988168785298,0.029834964506355893,1.93563,1.12698,1.04726,0.98519,0.0,0.0,2,64,0.01209077425301075,106,24,0.43279358744621277,0.51171875,0.25822338461875916,0.04042236879467964,0.9445123672485352,1.2431581020355225,417.466064453125,4.363321304321289,15.813222885131836,35.60285949707031,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
40,b,0.02982618134453266,0.009942060448177553,0.02982618134453266,1.91747,1.11127,1.03962,0.97719,0.0,0.0,2,64,0.013764881528913975,122,26,0.33263206481933594,0.37060546875,0.2621251344680786,0.049573663622140884,0.7032375335693359,1.0149363279342651,436.9094543457031,4.3774638175964355,15.561280250549316,33.231571197509766,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
41,b,0.029817171857837794,0.009939057285945931,0.029817171857837794,1.90987,1.10585,1.03795,0.97324,0.0,0.0,2,64,0.0202752985060215,177,41,0.37566062808036804,0.398193359375,0.43607690930366516,0.06670869141817093,0.7738540172576904,1.276639699935913,383.2012939453125,4.394217014312744,16.16800880432129,36.01728820800781,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
42,b,0.02980793618520873,0.00993597872840291,0.02980793618520873,1.89642,1.0925,1.03206,0.9701,0.0,0.0,2,64,0.015345982275903225,145,20,0.40999969840049744,0.344482421875,0.31570377945899963,0.05994778126478195,0.7544821500778198,1.1301337480545044,439.7476806640625,4.449513912200928,16.219263076782227,36.006710052490234,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
43,b,0.029798474469070958,0.009932824823023653,0.029798474469070958,1.88258,1.08359,1.03214,0.96494,0.0,0.0,2,64,0.00818452425301075,72,16,0.39545178413391113,0.282470703125,0.2869994044303894,0.049052488058805466,0.6779224872589111,1.0139744281768799,394.2021789550781,4.480967998504639,16.408905029296875,36.524139404296875,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
44,b,0.02978878685533585,0.009929595618445282,0.02978878685533585,1.87319,1.077,1.02592,0.95771,0.0,0.0,2,64,0.01032366044819355,95,16,0.2182934284210205,0.30224609375,0.36153489351272583,0.04579019546508789,0.5205395221710205,0.9278646111488342,413.6208190917969,4.526029586791992,16.679555892944336,34.41678237915039,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
45,b,0.029778873493398392,0.009926291164466132,0.029778873493398392,1.86112,1.06336,1.02253,0.95386,0.0,0.0,2,64,0.008463541977107525,74,17,0.5607143640518188,0.443603515625,0.45616021752357483,0.09746674448251724,1.0043178796768188,1.5579447746276855,397.9161376953125,4.562288284301758,16.874589920043945,34.91923904418945,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
46,b,0.029768734536134888,0.009922911512044963,0.029768734536134888,1.85743,1.0635,1.02121,0.95017,0.0,0.0,2,64,0.0096726194024086,89,15,0.2905011475086212,0.266357421875,0.2630751132965088,0.03875479847192764,0.5568585395812988,0.858688473701477,390.9105529785156,4.617290496826172,17.475446701049805,34.43403244018555,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
47,b,0.029758370139900608,0.009919456713300204,0.029758370139900608,1.85461,1.05461,1.02228,0.94576,0.0,0.0,2,64,0.01497395895421505,133,28,0.3800339996814728,0.273681640625,0.278964102268219,0.045410215854644775,0.6537156105041504,0.9780899286270142,426.928955078125,4.619010925292969,17.033611297607422,34.433631896972656,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
