epoch,fitness,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),primary_metric,primary_metric_key,train/box_loss,train/cls_loss,train/dfl_loss,train/loss,train/lr,val/loss
25,0.1274455568603549,0.28849812657040613,0.1274455568603549,0.4338590402051534,0.31575933364228437,0.1274455568603549,metrics/mAP50-95(B),2.6326533392185474,1.8232344337612099,1.4043138237789907,93.70102415012039,9.976164397027378e-05,91.20037225640338
26,0.13154580440371158,0.2910476830393131,0.13154580440371158,0.4497584972989119,0.31139467670092963,0.13154580440371158,metrics/mAP50-95(B),2.6423631989708904,1.8423186788252162,1.4003215106518994,94.10906465336957,9.97422110172055e-05,90.62949334849482
27,0.11839259973136747,0.2759398354121585,0.11839259973136747,0.4293306862902968,0.2992265833713383,0.11839259973136747,metrics/mAP50-95(B),2.643374319944933,1.8275007098555696,1.4052207386090685,93.98783182291844,9.972201868832783e-05,92.3400211500085
28,0.13772694317371723,0.29354273965060385,0.13772694317371723,0.4245125334474422,0.3270032804355762,0.13772694317371723,metrics/mAP50-95(B),2.611889060867002,1.8035957204866566,1.4010624152363451,93.0200442789425,9.970106729503144e-05,90.9361666969631
29,0.13148443868546072,0.2950443552233863,0.13148443868546072,0.44108458082899044,0.3292405947642256,0.13148443868546072,metrics/mAP50-95(B),2.6125509835121545,1.8008908205619945,1.3997729514911366,92.96023939376049,9.967935716041276e-05,90.0541341284047
30,0.12171393874948813,0.27565963391921405,0.12171393874948813,0.4333544167538393,0.3003995726918362,0.12171393874948813,metrics/mAP50-95(B),2.608306079810422,1.7956859754762056,1.3849020658168565,92.5544360086988,9.96568886192689e-05,91.01042402516241
31,0.13183242657092353,0.2902781454794227,0.13183242657092353,0.4340464887651181,0.32262228240597335,0.13183242657092353,metrics/mAP50-95(B),2.5921983192375206,1.7755151316279802,1.3874102913436348,92.03880838375446,9.963366201809257e-05,91.32506266884182
32,0.13771516194397948,0.3114358522370568,0.13771516194397948,0.4862415069686115,0.33144528672536394,0.13771516194397948,metrics/mAP50-95(B),2.603043180515618,1.7881284351567275,1.3923901400103305,92.49381802308261,9.96096777150667e-05,90.119028721685
33,0.13897009996395032,0.3087892628269763,0.13897009996395032,0.4567943621362646,0.33768542827072695,0.13897009996395032,metrics/mAP50-95(B),2.5936356912912433,1.7775162392120194,1.3864208273955234,92.06899336770161,9.958493608005889e-05,89.67775343190068
34,0.13620948610122532,0.3003827246680719,0.13620948610122532,0.44472781177655624,0.33217565378587094,0.13620948610122532,metrics/mAP50-95(B),2.5853676517761133,1.7549306498749047,1.3914047009682318,91.67661460951345,9.95594374946158e-05,89.89036289712656
35,0.13864204913005773,0.30582208939723915,0.13864204913005773,0.4450909214633825,0.33728823637365046,0.13864204913005773,metrics/mAP50-95(B),2.5758899053804485,1.746322686110614,1.386934353715071,91.30199847122574,9.953318235195711e-05,88.52455513995626
36,0.13847438205263163,0.30649455758541444,0.13847438205263163,0.4455941664638161,0.3266710189323167,0.13847438205263163,metrics/mAP50-95(B),2.573933265721395,1.7549722242771344,1.376965246972757,91.25215583643191,9.950617105696965e-05,89.04303794529127
37,0.14043277760017162,0.30598438229208386,0.14043277760017162,0.44635627976102815,0.33752822391188353,0.14043277760017162,metrics/mAP50-95(B),2.5656405856331146,1.734017384156276,1.3749736252371851,90.75540923240271,9.947840402620096e-05,91.45790984941566
38,0.13231546498652555,0.29876639627528906,0.13231546498652555,0.4532427592412187,0.33132974308007895,0.13231546498652555,metrics/mAP50-95(B),2.5583595277958895,1.704843214059994,1.3827567641321679,90.27403434828298,9.944988168785303e-05,89.18629059169604
39,0.1433563320121743,0.3158096435757169,0.1433563320121743,0.44478802694651504,0.3499678191173247,0.1433563320121743,metrics/mAP50-95(B),2.55461219898877,1.7353680635616588,1.3709373091273376,90.53307745214897,9.942060448177558e-05,88.41036814814028
40,0.1475063420020966,0.3171578793684872,0.1475063420020966,0.45495477872134105,0.3483598759500677,0.1475063420020966,metrics/mAP50-95(B),2.5375281028945156,1.6956958478253696,1.3691444363822853,89.58188897884789,9.939057285945938e-05,87.63903202388597
41,0.15191072277031903,0.3254603155977635,0.15191072277031903,0.45976558857372224,0.36105505403918614,0.15191072277031903,metrics/mAP50-95(B),2.5318273073194333,1.7057538573328515,1.3676870122730667,89.63952149169656,9.935978728402916e-05,87.78220002547555
42,0.15299830783784635,0.33166445214648427,0.15299830783784635,0.4754093296338986,0.36735996201280813,0.15299830783784635,metrics/mAP50-95(B),2.5283219079804913,1.6799063610406582,1.3566682360814468,88.99670991720784,9.93282482302366e-05,86.7351608193439
43,0.1376859121414216,0.307293147340896,0.1376859121414216,0.4440651903582473,0.3326621400906356,0.1376859121414216,metrics/mAP50-95(B),2.554406891992334,1.7031040118850824,1.3692358496924912,89.96830798599426,9.929595618445291e-05,88.33845641094706
44,0.1503326560247581,0.32140078910030656,0.1503326560247581,0.4480148226477092,0.35713752518472647,0.1503326560247581,metrics/mAP50-95(B),2.525445729981592,1.6781387259551976,1.363310881438406,89.01467465782373,9.926291164466139e-05,87.62239903989045
45,0.14387049612769023,0.3125909406097654,0.14387049612769023,0.46457695307443636,0.34037931304589736,0.14387049612769023,metrics/mAP50-95(B),2.5220045815897354,1.6698215685077946,1.3551506602907128,88.7151489008214,9.922911512044971e-05,87.33312573640242
46,0.14860560173745718,0.322286689891436,0.14860560173745718,0.4527980378814381,0.3550132251966504,0.14860560173745718,metrics/mAP50-95(B),2.5110316691247823,1.6645941603014747,1.351508912044367,88.39714376435025,9.91945671330021e-05,87.46404843537704
47,0.15019892535223697,0.3203411344522333,0.15019892535223697,0.46741428335198115,0.3547376964121038,0.15019892535223697,metrics/mAP50-95(B),2.519745134605316,1.6632677529214384,1.3573640393196822,88.6093593626532,9.915926821509125e-05,87.34834637019945
48,0.15533043877790934,0.33090057955784313,0.15533043877790934,0.4639836390077312,0.3651879572823886,0.15533043877790934,metrics/mAP50-95(B),2.5122977224795093,1.646549729835506,1.3485898486660508,88.08271634799704,9.912321891107016e-05,86.12347572160803
49,0.14679052329397155,0.3139981871451007,0.14679052329397155,0.4461426560868318,0.3525873800787389,0.14679052329397155,metrics/mAP50-95(B),2.4996461421088796,1.648537135371205,1.3483469371187258,87.9075650555227,9.908641977686367e-05,86.91043661366338
50,0.15657054564894635,0.32983838511486635,0.15657054564894635,0.4505801898580495,0.36593216938263606,0.15657054564894635,metrics/mAP50-95(B),2.4931034566011916,1.6422685694798518,1.3485494464668348,87.68877580199663,9.904887137995996e-05,86.63693107107412
51,0.16554761084310796,0.34528215711245297,0.16554761084310796,0.4795817105015557,0.3765740113785742,0.16554761084310796,metrics/mAP50-95(B),2.4956088937095884,1.6351495331220305,1.3417857887310707,87.49846595090244,9.901057429940177e-05,84.71375067337699
52,0.15184650129052038,0.3329995687809022,0.15184650129052038,0.47046534092029885,0.36313464001955115,0.15184650129052038,metrics/mAP50-95(B),2.4828474035439863,1.6295331179640675,1.3430635071762775,87.24913360196345,9.897152912577745e-05,87.18425546729047
53,0.1629374040236907,0.3440045038132477,0.1629374040236907,0.48894888264798664,0.36990455631610536,0.1629374040236907,metrics/mAP50-95(B),2.4716554408245024,1.6190054551855688,1.3337353559590739,86.75259103223827,9.89317364612119e-05,86.2306392752606
54,0.1585429617940125,0.34222046586404625,0.1585429617940125,0.481486157890244,0.36965468171165416,0.1585429617940125,metrics/mAP50-95(B),2.475204327894271,1.6217140513132027,1.339737290774463,86.94213703700474,9.88911969193572e-05,85.20702048591946
55,0.16047455324801327,0.33288037100636664,0.16047455324801327,0.4416606352444059,0.36610878448645146,0.16047455324801327,metrics/mAP50-95(B),2.468544556374378,1.603787026657533,1.3313988973686193,86.41893403064724,9.884991112538323e-05,85.84883790223495
56,0.15961837398945666,0.3345657741925115,0.15961837398945666,0.46165264819400315,0.3698680769481215,0.15961837398945666,metrics/mAP50-95(B),2.457667585157646,1.6022298353578948,1.3211666303346565,86.05685143174365,9.880787971596805e-05,87.29047841611116
57,0.16592040173816489,0.3535485886265984,0.16592040173816489,0.48649970220768823,0.38867548118345036,0.16592040173816489,metrics/mAP50-95(B),2.451814454150434,1.5981129816080257,1.3207749663938482,85.88700531821215,9.876510333928795e-05,83.92880856057872
58,0.1702468326892444,0.3583510395834624,0.1702468326892444,0.4893137994154308,0.3825029564974613,0.1702468326892444,metrics/mAP50-95(B),2.4455444925873984,1.5964430322303897,1.3192771400854137,85.72458404907094,9.87215826550076e-05,83.80483517024828
59,0.1666691644861851,0.3467820351768314,0.1666691644861851,0.4730501719255585,0.37577346503949277,0.1666691644861851,metrics/mAP50-95(B),2.446976855770972,1.5949360800413426,1.316243007177875,85.6757863834094,9.867731833426976e-05,85.22618888357411
60,0.16357326437665926,0.35018537508644854,0.16357326437665926,0.47045881583388177,0.37970459622613945,0.16357326437665926,metrics/mAP50-95(B),2.443073805831901,1.5945422741033,1.3184675459903354,85.6526089317796,9.863231105968504e-05,85.2866680725761
61,0.160247257670014,0.33831103506586674,0.160247257670014,0.47322616663271155,0.378665270027464,0.160247257670014,metrics/mAP50-95(B),2.445860723762762,1.5713132128460716,1.3165709363985219,85.29324612050696,9.858656152532128e-05,84.84665772811226
62,0.1625088313340173,0.3474491501467603,0.1625088313340173,0.501058232935419,0.3717293176857637,0.1625088313340173,metrics/mAP50-95(B),2.4381092990887723,1.5999613622672686,1.3097531437353844,85.51995115373751,9.85400704366929e-05,84.54980695973272
63,0.17348092673907567,0.36351601628343827,0.17348092673907567,0.4934000774418242,0.39421770556217023,0.17348092673907567,metrics/mAP50-95(B),2.423074017044242,1.5656987983111856,1.3114498196537387,84.7497969183303,9.849283851074999e-05,83.61543041726817
64,0.18017090310407194,0.37624306782910283,0.18017090310407194,0.5187624894821474,0.39588455195321587,0.18017090310407194,metrics/mAP50-95(B),2.4146309812820337,1.5572616045841603,1.3087779242573803,84.4579959815305,9.844486647586729e-05,82.78692478511644
