epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,lr/pg0,lr/pg1,lr/pg2
19,1968.73,2.47271,1.89518,1.21137,2.29886,2.20629,1.22808,2.61432,0.421552,0.305547,0.307509,0.139573,nan,nan,nan,nan,nan,nan,nan,0.0095545,0.0095545,0.0095545
20,2076.32,2.46213,1.88123,1.21458,2.27508,2.18087,1.21924,2.54996,0.404944,0.346883,0.32887,0.147556,nan,nan,nan,nan,nan,nan,nan,0.00952975,0.00952975,0.00952975
21,2183.81,2.46427,1.88566,1.21272,2.26953,2.1414,1.20896,2.5451,0.425086,0.345526,0.334848,0.153371,nan,nan,nan,nan,nan,nan,nan,0.009505,0.009505,0.009505
22,2290.15,2.46536,1.88315,1.2122,2.27435,2.13091,1.21133,2.4884,0.419321,0.342467,0.325613,0.151275,nan,nan,nan,nan,nan,nan,nan,0.00948025,0.00948025,0.00948025
23,2397.43,2.4462,1.85872,1.20751,2.25259,2.08093,1.19905,2.47579,0.409497,0.350284,0.326109,0.152699,nan,nan,nan,nan,nan,nan,nan,0.0094555,0.0094555,0.0094555
24,2505.47,2.43983,1.84678,1.20391,2.23362,2.0529,1.19286,2.46774,0.435784,0.366438,0.35116,0.167032,nan,nan,nan,nan,nan,nan,nan,0.00943075,0.00943075,0.00943075
25,2614.13,2.42768,1.84564,1.20586,2.2261,2.03676,1.19428,2.52156,0.40758,0.329202,0.319068,0.15262,nan,nan,nan,nan,nan,nan,nan,0.009406,0.009406,0.009406
26,2722.22,2.42257,1.84025,1.20578,2.22241,2.00104,1.18603,2.38852,0.455252,0.367534,0.361259,0.170815,nan,nan,nan,nan,nan,nan,nan,0.00938125,0.00938125,0.00938125
27,2831.48,2.39431,1.81054,1.20132,2.18793,1.9799,1.1816,2.50874,0.455386,0.360322,0.353239,0.170036,nan,nan,nan,nan,nan,nan,nan,0.0093565,0.0093565,0.0093565
28,2940.47,2.41089,1.81911,1.20061,2.20466,1.96911,1.17803,2.48582,0.463386,0.365983,0.363305,0.173756,nan,nan,nan,nan,nan,nan,nan,0.00933175,0.00933175,0.00933175
29,3049.55,2.3975,1.81013,1.19132,2.18563,1.94092,1.17211,2.37769,0.474455,0.364572,0.36686,0.180562,nan,nan,nan,nan,nan,nan,nan,0.009307,0.009307,0.009307
30,3161.03,2.40714,1.80608,1.19067,2.19934,1.94256,1.16956,2.45938,0.464983,0.388011,0.378859,0.184078,nan,nan,nan,nan,nan,nan,nan,0.00928225,0.00928225,0.00928225
31,3269.67,2.40058,1.79541,1.19391,2.18323,1.90843,1.16941,2.47115,0.46286,0.378759,0.380663,0.184573,nan,nan,nan,nan,nan,nan,nan,0.0092575,0.0092575,0.0092575
32,3380.09,2.38679,1.77657,1.18872,2.18017,1.90148,1.17018,2.41278,0.481004,0.39197,0.387293,0.189375,nan,nan,nan,nan,nan,nan,nan,0.00923275,0.00923275,0.00923275
33,3489.8,2.40615,1.7911,1.19511,2.17524,1.88346,1.15966,2.43162,0.486286,0.383494,0.394645,0.193416,nan,nan,nan,nan,nan,nan,nan,0.009208,0.009208,0.009208
34,3598.64,2.37955,1.77263,1.18768,2.16217,1.87098,1.15639,2.42456,0.471111,0.394442,0.391646,0.195535,nan,nan,nan,nan,nan,nan,nan,0.00918325,0.00918325,0.00918325
35,3707.7,2.38538,1.77457,1.18192,2.16273,1.84403,1.15813,2.49721,0.52261,0.407406,0.407821,0.202065,nan,nan,nan,nan,nan,nan,nan,0.0091585,0.0091585,0.0091585
36,3819.08,2.37996,1.75346,1.17605,2.16249,1.85165,1.14805,2.38811,0.489719,0.402929,0.401489,0.19712,nan,nan,nan,nan,nan,nan,nan,0.00913375,0.00913375,0.00913375
37,3930.19,2.38053,1.77304,1.17917,2.15108,1.83764,1.15459,2.43704,0.482923,0.411152,0.40214,0.200716,nan,nan,nan,nan,nan,nan,nan,0.009109,0.009109,0.009109
38,4040.21,2.38495,1.76161,1.1786,2.16358,1.8484,1.15507,2.37912,0.478932,0.41115,0.406377,0.205106,nan,nan,nan,nan,nan,nan,nan,0.00908425,0.00908425,0.00908425
39,4149.58,2.34313,1.72746,1.17362,2.13356,1.81513,1.15399,2.32865,0.492653,0.415227,0.408588,0.207239,nan,nan,nan,nan,nan,nan,nan,0.0090595,0.0090595,0.0090595
40,4258.16,2.35119,1.73261,1.17338,2.13194,1.79498,1.14809,2.28379,0.49214,0.414844,0.41098,0.206116,nan,nan,nan,nan,nan,nan,nan,0.00903475,0.00903475,0.00903475
41,4368.03,2.35619,1.71811,1.17016,2.1393,1.79155,1.14867,2.28235,0.50611,0.421837,0.419077,0.209764,nan,nan,nan,nan,nan,nan,nan,0.00901,0.00901,0.00901
42,4478.86,2.34021,1.71688,1.17805,2.1176,1.777,1.14923,2.34922,0.501763,0.424949,0.424679,0.216493,nan,nan,nan,nan,nan,nan,nan,0.00898525,0.00898525,0.00898525
43,4588.84,2.34777,1.70806,1.16206,2.14357,1.77553,1.14229,2.22377,0.506763,0.416731,0.422229,0.213874,nan,nan,nan,nan,nan,nan,nan,0.0089605,0.0089605,0.0089605
44,4697.73,2.33693,1.71756,1.17046,2.11845,1.76997,1.14426,2.27031,0.511713,0.418967,0.422131,0.212097,nan,nan,nan,nan,nan,nan,nan,0.00893575,0.00893575,0.00893575
45,4806.9,2.34437,1.70004,1.16018,2.14376,1.76671,1.14581,2.20824,0.509656,0.431,0.425566,0.215474,nan,nan,nan,nan,nan,nan,nan,0.008911,0.008911,0.008911
46,4915.93,2.34843,1.69941,1.16212,2.136,1.75302,1.14474,2.17726,0.529527,0.428716,0.432567,0.220169,nan,nan,nan,nan,nan,nan,nan,0.00888625,0.00888625,0.00888625
47,5025.08,2.32154,1.68858,1.16667,2.10221,1.72982,1.14358,2.14375,0.507668,0.433731,0.433404,0.22303,nan,nan,nan,nan,nan,nan,nan,0.0088615,0.0088615,0.0088615
48,5134.07,2.30809,1.67614,1.1642,2.10947,1.74055,1.1446,2.19353,0.528095,0.432059,0.438262,0.225998,nan,nan,nan,nan,nan,nan,nan,0.00883675,0.00883675,0.00883675
49,5243.64,2.31395,1.67511,1.15604,2.11155,1.72618,1.14274,2.15161,0.521038,0.432551,0.439108,0.226373,nan,nan,nan,nan,nan,nan,nan,0.008812,0.008812,0.008812
50,5352.98,2.31068,1.64701,1.14958,2.11122,1.71181,1.13791,2.01565,0.528207,0.440088,0.444479,0.22989,nan,nan,nan,nan,nan,nan,nan,0.00878725,0.00878725,0.00878725
